Date,Markowitz MVO,Random Forest,Equal Weight
2015-08-17,0.010291,0.003982,0.004897
2015-08-18,0.003397,0.000645,-0.000913
2015-08-19,-0.011155,-0.013457,-0.010020
2015-08-20,-0.020630,-0.020210,-0.016992
2015-08-21,-0.038794,-0.027101,-0.033472
2015-08-24,-0.037661,-0.038866,-0.038852
2015-08-25,-0.013703,-0.011506,-0.014933
2015-08-26,0.044414,0.041075,0.039633
2015-08-27,0.025565,0.026570,0.023736
2015-08-28,-0.002517,0.000070,0.000238
2015-08-31,-0.009970,-0.006451,-0.005705
2015-09-01,-0.032890,-0.031957,-0.031599
2015-09-02,0.022911,0.015455,0.017698
2015-09-03,-0.000576,0.005450,0.000567
2015-09-04,-0.017884,-0.021550,-0.018901
2015-09-08,0.032828,0.025733,0.024947
2015-09-09,-0.013206,-0.015574,-0.014324
2015-09-10,0.010732,0.007151,0.006383
2015-09-11,0.006601,0.003383,0.003927
2015-09-14,-0.002664,-0.001940,-0.001950
2015-09-15,0.014242,0.014467,0.014856
2015-09-16,0.006344,0.010637,0.008694
2015-09-17,0.003662,0.004991,-0.003777
2015-09-18,-0.012647,-0.006071,-0.015321
2015-09-21,0.006365,0.008693,0.007774
2015-09-22,-0.012208,-0.016274,-0.011546
2015-09-23,-0.002121,-0.003430,-0.004362
2015-09-24,-0.004167,0.006701,-0.004490
2015-09-25,-0.011542,0.010395,0.001926
2015-09-28,-0.017743,-0.014966,-0.016470
2015-09-29,0.009951,0.014276,0.004951
2015-09-30,0.019490,0.012808,0.013267
2015-10-01,-0.003094,-0.003249,-0.001919
2015-10-02,0.018121,0.010436,0.013200
2015-10-05,0.015089,0.028176,0.019337
2015-10-06,-0.007006,0.007415,0.000574
2015-10-07,0.007989,0.005365,0.006994
2015-10-08,0.003801,0.007907,0.006623
2015-10-09,0.006520,-0.005087,0.001210
2015-10-12,0.010458,0.000433,0.002901
2015-10-13,0.000631,-0.001377,-0.002687
2015-10-14,0.000305,-0.002034,-0.003126
2015-10-15,0.004623,0.015335,0.010511
2015-10-16,0.006023,-0.001851,0.002287
2015-10-19,0.001223,-0.001192,0.000115
2015-10-20,0.000460,0.007590,0.004208
2015-10-21,-0.009508,-0.013226,-0.008049
2015-10-22,0.010243,0.023393,0.018965
2015-10-23,0.024884,0.009387,0.015506
2015-10-26,0.001642,-0.000059,-0.002228
2015-10-27,0.004201,-0.006715,-0.002408
2015-10-28,0.007099,0.017141,0.011583
2015-10-29,-0.008847,-0.002719,-0.001284
2015-10-30,-0.000905,0.002219,-0.003622
2015-11-02,0.010416,0.010394,0.011742
2015-11-03,-0.000861,0.002395,0.002375
2015-11-04,-0.010113,-0.007427,-0.004663
2015-11-05,0.001252,-0.000999,-0.000008
2015-11-06,0.030719,0.030929,0.008578
2015-11-09,-0.008133,-0.012773,-0.012233
2015-11-10,-0.003762,-0.003599,-0.001297
2015-11-11,-0.003777,-0.003838,-0.001443
2015-11-12,-0.010029,-0.016415,-0.015207
2015-11-13,-0.012328,-0.006322,-0.007035
2015-11-16,0.018192,0.016510,0.017874
2015-11-17,0.000001,-0.005772,-0.005460
2015-11-18,0.020021,0.018405,0.016748
2015-11-19,-0.012868,-0.003809,-0.000727
2015-11-20,0.010302,0.006971,0.002419
2015-11-23,-0.005997,-0.003108,-0.003705
2015-11-24,0.002642,0.006019,0.003056
2015-11-25,0.000113,-0.001344,-0.001994
2015-11-27,0.003804,0.002693,0.003165
2015-11-30,-0.001694,0.005427,-0.002245
2015-12-01,0.021481,0.022584,0.009287
2015-12-02,0.000749,0.000978,-0.009619
2015-12-03,-0.013419,-0.010510,-0.012541
2015-12-04,0.028858,0.030300,0.023251
2015-12-07,-0.008658,-0.006995,-0.008331
2015-12-08,0.000664,0.001104,-0.009858
2015-12-09,-0.012829,-0.012059,-0.007757
2015-12-10,0.006756,0.005926,0.003027
2015-12-11,-0.013396,-0.010103,-0.015805
2015-12-14,0.005933,0.007082,0.005242
2015-12-15,0.010436,0.011474,0.012556
2015-12-16,0.012956,0.012578,0.015778
2015-12-17,-0.009183,-0.007426,-0.015468
2015-12-18,-0.021867,-0.025102,-0.018648
2015-12-21,0.011966,0.014852,0.008892
2015-12-22,0.005423,0.005066,0.009578
2015-12-23,0.007722,0.006691,0.012561
2015-12-24,-0.000299,-0.000988,-0.002759
2015-12-28,-0.000523,0.001380,-0.002487
2015-12-29,0.012002,0.010974,0.010076
2015-12-30,-0.006176,-0.005878,-0.007735
2015-12-31,-0.012193,-0.011830,-0.010471
2016-01-04,-0.015553,-0.011677,-0.012676
2016-01-05,0.006710,-0.003368,0.001958
2016-01-06,-0.018866,-0.013219,-0.014015
2016-01-07,-0.029317,-0.024755,-0.026458
2016-01-08,-0.011873,-0.004551,-0.009571
2016-01-11,-0.002525,0.004658,-0.000408
2016-01-12,0.014187,0.007075,0.007809
2016-01-13,-0.023173,-0.017260,-0.018064
2016-01-14,0.009972,0.018185,0.012923
2016-01-15,-0.031926,-0.024956,-0.023485
2016-01-19,0.008797,0.003723,0.004348
2016-01-20,0.002579,-0.003837,-0.010953
2016-01-21,-0.000794,0.000613,0.003831
2016-01-22,0.018130,0.025936,0.022018
2016-01-25,-0.005757,-0.009891,-0.015778
2016-01-26,0.017814,0.021601,0.020850
2016-01-27,-0.008789,-0.019207,-0.010068
2016-01-28,-0.000613,0.009338,0.007959
2016-01-29,0.038553,0.033671,0.028022
2016-02-01,-0.000306,-0.000761,-0.002212
2016-02-02,-0.025527,-0.020558,-0.023485
2016-02-03,-0.003379,0.012025,0.014356
2016-02-04,0.002024,-0.001039,0.008654
2016-02-05,-0.038959,-0.021084,-0.012732
2016-02-08,-0.015744,-0.003537,-0.012739
2016-02-09,0.004508,0.000674,0.001175
2016-02-10,0.004478,-0.005754,-0.005842
2016-02-11,-0.006250,-0.008232,-0.015814
2016-02-12,0.011264,0.011817,0.020416
2016-02-16,0.025397,0.015310,0.017153
2016-02-17,0.019854,0.010509,0.013014
2016-02-18,0.021642,0.025940,0.002474
2016-02-19,0.003558,0.004219,-0.001097
2016-02-22,0.021639,0.011764,0.010612
2016-02-23,-0.008435,-0.004532,-0.013581
2016-02-24,0.002802,0.004082,0.002781
2016-02-25,0.009502,0.007699,0.010232
2016-02-26,-0.006606,-0.007678,-0.003791
2016-02-29,-0.009646,-0.007875,-0.008073
2016-03-01,0.029521,0.035997,0.029110
2016-03-02,0.001695,0.005404,0.004520
2016-03-03,-0.003757,0.008534,0.005525
2016-03-04,-0.001478,0.007804,0.005270
2016-03-07,-0.005560,0.000995,0.000064
2016-03-08,-0.004161,-0.016070,-0.008386
2016-03-09,0.005627,0.003130,0.003978
2016-03-10,-0.000557,-0.003534,-0.000930
2016-03-11,0.016019,0.014935,0.011278
2016-03-14,0.001259,-0.000057,-0.001371
2016-03-15,0.000942,0.003029,0.000870
2016-03-16,0.010159,0.013830,0.006197
2016-03-17,-0.003405,0.005424,0.008903
2016-03-18,0.009414,0.008037,0.005647
2016-03-21,0.001602,0.000994,0.000516
2016-03-22,0.003502,-0.000415,-0.000789
2016-03-23,0.009563,-0.004332,-0.001398
2016-03-24,-0.001788,0.002747,0.000115
2016-03-28,0.000304,0.003331,0.001633
2016-03-29,0.013383,0.013464,0.009528
2016-03-30,0.004166,0.008051,0.005332
2016-03-31,-0.003869,-0.001757,-0.002450
2016-04-01,0.009502,0.007597,0.008094
2016-04-04,-0.002982,-0.004972,-0.003338
2016-04-05,-0.009941,-0.009482,-0.008995
2016-04-06,0.006657,0.006062,0.005179
2016-04-07,-0.011019,-0.017417,-0.014418
2016-04-08,-0.000935,0.003756,0.003276
2016-04-11,0.002731,0.005190,0.000676
2016-04-12,0.004722,0.012552,0.008340
2016-04-13,0.013362,0.021219,0.012918
2016-04-14,0.001194,0.006562,0.001645
2016-04-15,-0.000840,-0.007211,-0.000867
2016-04-18,0.000596,0.006466,0.003153
