Date,Markowitz MVO,Random Forest,Equal Weight
2015-06-30,1.040717,1.240519,1.040362
2015-07-01,1.050895,1.254293,1.047785
2015-07-02,1.046197,1.256181,1.047219
2015-07-06,1.044816,1.252546,1.042974
2015-07-07,1.042141,1.260106,1.046857
2015-07-08,1.026566,1.251092,1.032430
2015-07-09,1.026875,1.248986,1.031042
2015-07-10,1.043211,1.262172,1.043595
2015-07-13,1.054577,1.275110,1.054620
2015-07-14,1.060449,1.279323,1.060837
2015-07-15,1.064497,1.279956,1.061637
2015-07-16,1.069092,1.298575,1.067599
2015-07-17,1.069844,1.295464,1.065490
2015-07-20,1.072187,1.300185,1.065560
2015-07-21,1.065702,1.300998,1.061291
2015-07-22,1.051487,1.277992,1.051188
2015-07-23,1.049729,1.281274,1.046846
2015-07-24,1.038862,1.274065,1.036105
2015-07-27,1.030115,1.268302,1.028477
2015-07-28,1.046820,1.275415,1.043141
2015-07-29,1.054296,1.289993,1.050071
2015-07-30,1.053133,1.291226,1.046705
2015-07-31,1.052645,1.295129,1.042916
2015-08-03,1.048680,1.292277,1.040079
2015-08-04,1.047048,1.288564,1.036785
2015-08-05,1.059009,1.300557,1.042001
2015-08-06,1.048465,1.295841,1.038872
2015-08-07,1.051236,1.331218,1.043940
2015-08-10,1.066247,1.360484,1.061218
2015-08-11,1.050039,1.348322,1.049035
2015-08-12,1.049980,1.350771,1.050690
2015-08-13,1.047701,1.338304,1.047623
2015-08-14,1.052643,1.342393,1.050878
2015-08-17,1.063475,1.347738,1.056025
2015-08-18,1.067088,1.348608,1.055060
2015-08-19,1.055184,1.330460,1.044489
2015-08-20,1.033416,1.303571,1.026741
2015-08-21,0.993326,1.268243,0.992373
2015-08-24,0.955916,1.218951,0.953817
2015-08-25,0.942817,1.204926,0.939574
2015-08-26,0.984690,1.254418,0.976812
2015-08-27,1.009864,1.287748,0.999997
2015-08-28,1.007322,1.287839,1.000235
2015-08-31,0.997279,1.279531,0.994529
2015-09-01,0.964479,1.238640,0.963102
2015-09-02,0.986576,1.257784,0.980148
2015-09-03,0.986007,1.264639,0.980704
2015-09-04,0.968374,1.237386,0.962168
2015-09-08,1.000164,1.269227,0.986171
2015-09-09,0.986956,1.249460,0.972045
2015-09-10,0.997548,1.258395,0.978250
2015-09-11,1.004133,1.262653,0.982091
2015-09-14,1.001458,1.260204,0.980176
2015-09-15,1.015721,1.278435,0.994738
2015-09-16,1.022165,1.292033,1.003386
2015-09-17,1.025908,1.298481,0.999597
2015-09-18,1.012933,1.290598,0.984282
2015-09-21,1.019380,1.301818,0.991933
2015-09-22,1.006936,1.280632,0.980480
2015-09-23,1.004801,1.276240,0.976203
2015-09-24,1.000614,1.284793,0.971820
2015-09-25,0.989064,1.298149,0.973691
2015-09-28,0.971515,1.278720,0.957654
2015-09-29,0.981182,1.296976,0.962395
2015-09-30,1.000306,1.313587,0.975163
2015-10-01,0.997211,1.309320,0.973292
2015-10-02,1.015282,1.322984,0.986140
2015-10-05,1.030601,1.360260,1.005209
2015-10-06,1.023381,1.370346,1.005785
2015-10-07,1.031557,1.377698,1.012820
2015-10-08,1.035478,1.388592,1.019527
2015-10-09,1.042229,1.381528,1.020761
2015-10-12,1.053128,1.382126,1.023722
2015-10-13,1.053793,1.380223,1.020972
2015-10-14,1.054114,1.377415,1.017779
2015-10-15,1.058987,1.398538,1.028477
2015-10-16,1.065365,1.395950,1.030829
2015-10-19,1.066668,1.394287,1.030947
2015-10-20,1.067158,1.404870,1.035285
2015-10-21,1.057012,1.386288,1.026952
2015-10-22,1.067839,1.418718,1.046428
2015-10-23,1.094411,1.432035,1.062654
2015-10-26,1.096208,1.431951,1.060287
2015-10-27,1.100813,1.422335,1.057733
2015-10-28,1.108628,1.446715,1.069984
2015-10-29,1.098819,1.442782,1.068611
2015-10-30,1.097825,1.445984,1.064740
2015-11-02,1.109261,1.461013,1.077242
2015-11-03,1.108305,1.464512,1.079801
2015-11-04,1.097097,1.453636,1.074765
2015-11-05,1.098470,1.452183,1.074757
2015-11-06,1.132215,1.497098,1.083976
2015-11-09,1.123007,1.477976,1.070716
2015-11-10,1.118783,1.472657,1.069327
2015-11-11,1.114557,1.467005,1.067784
2015-11-12,1.103380,1.442925,1.051546
2015-11-13,1.089777,1.433803,1.044148
2015-11-16,1.109602,1.457475,1.062811
2015-11-17,1.109603,1.449063,1.057009
2015-11-18,1.131818,1.475732,1.074712
2015-11-19,1.117254,1.470111,1.073930
2015-11-20,1.128764,1.480360,1.076528
2015-11-23,1.121995,1.475759,1.072540
2015-11-24,1.124959,1.484642,1.075818
2015-11-25,1.125086,1.482647,1.073672
2015-11-27,1.129366,1.486641,1.077071
2015-11-30,1.127454,1.494708,1.074653
2015-12-01,1.151672,1.528465,1.084633
2015-12-02,1.152534,1.529959,1.074199
2015-12-03,1.137068,1.513880,1.060728
2015-12-04,1.169882,1.559751,1.085391
2015-12-07,1.159752,1.548841,1.076349
2015-12-08,1.160522,1.550551,1.065739
2015-12-09,1.145634,1.531854,1.057472
2015-12-10,1.153374,1.540932,1.060673
2015-12-11,1.137924,1.525363,1.043908
2015-12-14,1.144675,1.536167,1.049380
2015-12-15,1.156621,1.553793,1.062556
2015-12-16,1.171607,1.573337,1.079321
2015-12-17,1.160848,1.561654,1.062626
2015-12-18,1.135464,1.522453,1.042810
2015-12-21,1.149050,1.545064,1.052082
2015-12-22,1.155282,1.552891,1.062159
2015-12-23,1.164203,1.563281,1.075501
2015-12-24,1.163855,1.561736,1.072534
2015-12-28,1.163247,1.563891,1.069867
2015-12-29,1.177208,1.581053,1.080647
2015-12-30,1.169937,1.571760,1.072287
2015-12-31,1.155673,1.553166,1.061059
2016-01-04,1.137699,1.535029,1.047610
2016-01-05,1.145332,1.529859,1.049660
2016-01-06,1.123724,1.509636,1.034949
2016-01-07,1.090780,1.472265,1.007566
2016-01-08,1.077829,1.465564,0.997923
2016-01-11,1.075108,1.472391,0.997516
2016-01-12,1.090360,1.482808,1.005305
2016-01-13,1.065094,1.457214,0.987145
2016-01-14,1.075715,1.483714,0.999902
2016-01-15,1.041372,1.446686,0.976419
2016-01-19,1.050533,1.452072,0.980664
2016-01-20,1.053243,1.446500,0.969923
2016-01-21,1.052406,1.447388,0.973639
2016-01-22,1.071486,1.484927,0.995076
2016-01-25,1.065317,1.470240,0.979376
2016-01-26,1.084295,1.501999,0.999796
2016-01-27,1.074765,1.473150,0.989730
2016-01-28,1.074106,1.486906,0.997607
2016-01-29,1.115516,1.536971,1.025562
2016-02-01,1.115175,1.535801,1.023293
2016-02-02,1.086708,1.504228,0.999261
2016-02-03,1.083036,1.522317,1.013606
2016-02-04,1.085228,1.520735,1.022378
2016-02-05,1.042948,1.488672,1.009361
2016-02-08,1.026528,1.483406,0.996503
2016-02-09,1.031155,1.484406,0.997673
2016-02-10,1.035773,1.475865,0.991845
2016-02-11,1.029300,1.463716,0.976160
2016-02-12,1.040894,1.481013,0.996089
2016-02-16,1.067329,1.503687,1.013175
2016-02-17,1.088519,1.519489,1.026360
2016-02-18,1.112077,1.558905,1.028900
2016-02-19,1.116034,1.565483,1.027771
2016-02-22,1.140183,1.583899,1.038677
2016-02-23,1.130566,1.576721,1.024572
2016-02-24,1.133734,1.583158,1.027421
2016-02-25,1.144507,1.595347,1.037933
2016-02-26,1.136945,1.583098,1.033999
2016-02-29,1.125978,1.570631,1.025651
2016-03-01,1.159218,1.627169,1.055508
2016-03-02,1.161183,1.635963,1.060279
2016-03-03,1.156821,1.649924,1.066137
2016-03-04,1.155112,1.662800,1.071756
2016-03-07,1.148690,1.664455,1.071824
2016-03-08,1.143910,1.637708,1.062835
2016-03-09,1.150347,1.642833,1.067064
2016-03-10,1.149706,1.637028,1.066072
2016-03-11,1.168123,1.661476,1.078095
2016-03-14,1.169594,1.661381,1.076617
2016-03-15,1.170696,1.666414,1.077553
2016-03-16,1.182590,1.689460,1.084231
2016-03-17,1.178563,1.698624,1.093884
2016-03-18,1.189658,1.712276,1.100062
2016-03-21,1.191564,1.713979,1.100629
2016-03-22,1.195737,1.713267,1.099761
2016-03-23,1.207171,1.705845,1.098224
2016-03-24,1.205013,1.710531,1.098350
2016-03-28,1.205379,1.716228,1.100144
2016-03-29,1.221511,1.739335,1.110626
2016-03-30,1.226599,1.753338,1.116548
2016-03-31,1.221854,1.750258,1.113813
2016-04-01,1.233464,1.763555,1.122829
2016-04-04,1.229786,1.754786,1.119081
2016-04-05,1.217561,1.738146,1.109014
2016-04-06,1.225666,1.748683,1.114758
2016-04-07,1.212161,1.718227,1.098685
2016-04-08,1.211028,1.724681,1.102284
2016-04-11,1.214335,1.733632,1.103030
2016-04-12,1.220070,1.755391,1.112230
2016-04-13,1.236372,1.792639,1.126598
2016-04-14,1.237849,1.804402,1.128451
2016-04-15,1.236810,1.791391,1.127473
2016-04-18,1.237547,1.802975,1.131028
2016-04-19,1.239612,1.829995,1.140926
2016-04-20,1.246652,1.855374,1.138689
2016-04-21,1.242903,1.846002,1.129367
2016-04-22,1.223375,1.855554,1.128689
2016-04-25,1.224998,1.847939,1.127816
2016-04-26,1.220703,1.851559,1.126733
2016-04-27,1.209534,1.859655,1.126872
2016-04-28,1.187199,1.845096,1.114645
2016-04-29,1.177991,1.841971,1.110979
2016-05-02,1.185193,1.859602,1.118803
2016-05-03,1.183244,1.853066,1.109713
2016-05-04,1.169995,1.841048,1.101527
2016-05-05,1.174607,1.842344,1.100723
2016-05-06,1.176828,1.853364,1.105546
2016-05-09,1.177886,1.852534,1.101995
2016-05-10,1.192454,1.876130,1.116419
2016-05-11,1.183320,1.869085,1.108973
2016-05-12,1.174705,1.858490,1.107751
2016-05-13,1.211221,1.916990,1.108032
2016-05-16,1.233842,1.959250,1.121381
2016-05-17,1.228278,1.942953,1.114160
2016-05-18,1.237181,1.958250,1.117850
2016-05-19,1.234359,1.953817,1.110187
2016-05-20,1.246708,1.971202,1.114250
2016-05-23,1.245179,1.971986,1.113600
2016-05-24,1.265368,2.012151,1.127806
2016-05-25,1.270499,2.025302,1.136816
2016-05-26,1.271519,2.031459,1.134612
2016-05-27,1.276543,2.040781,1.139279
2016-05-31,1.279417,2.052149,1.139034
2016-06-01,1.279938,2.053615,1.140423
2016-06-02,1.289288,2.067615,1.143696
2016-06-03,1.287215,2.069480,1.143030
2016-06-06,1.293666,2.075984,1.150489
2016-06-07,1.291835,2.090040,1.152734
2016-06-08,1.299381,2.097080,1.158221
2016-06-09,1.313240,2.118142,1.162233
2016-06-10,1.299773,2.117085,1.155536
2016-06-13,1.295164,2.115924,1.147762
2016-06-14,1.296226,2.118126,1.144573
2016-06-15,1.296860,2.117065,1.144145
2016-06-16,1.303960,2.129037,1.150888
2016-06-17,1.288340,2.118307,1.144824
2016-06-20,1.299297,2.131643,1.150467
2016-06-21,1.298550,2.128658,1.154183
2016-06-22,1.296915,2.132615,1.152675
2016-06-23,1.313673,2.161841,1.168105
2016-06-24,1.274178,2.103151,1.123559
2016-06-27,1.267618,2.089229,1.108088
2016-06-28,1.286293,2.113631,1.126837
2016-06-29,1.301812,2.140573,1.144358
2016-06-30,1.315706,2.166627,1.159473
2016-07-01,1.313106,2.160100,1.159588
2016-07-05,1.321006,2.153381,1.154656
2016-07-06,1.327219,2.163247,1.160133
2016-07-07,1.331451,2.175458,1.158897
2016-07-08,1.349152,2.226197,1.177637
2016-07-11,1.355758,2.248809,1.182327
2016-07-12,1.360208,2.275196,1.192723
2016-07-13,1.363785,2.278421,1.196392
2016-07-14,1.370227,2.303379,1.203518
2016-07-15,1.366818,2.303691,1.204218
2016-07-18,1.369937,2.312018,1.205875
2016-07-19,1.383606,2.318130,1.206405
2016-07-20,1.388769,2.325076,1.211361
2016-07-21,1.380469,2.313760,1.206803
2016-07-22,1.391032,2.335007,1.211242
2016-07-25,1.388669,2.341039,1.208093
2016-07-26,1.391564,2.368436,1.211021
2016-07-27,1.398951,2.386659,1.210642
2016-07-28,1.404441,2.399554,1.211573
2016-07-29,1.413689,2.416756,1.214682
2016-08-01,1.414675,2.387968,1.210033
2016-08-02,1.405533,2.381557,1.205345
2016-08-03,1.406209,2.395918,1.209825
2016-08-04,1.414175,2.403981,1.211543
2016-08-05,1.425692,2.429261,1.220115
2016-08-08,1.426097,2.443805,1.221848
2016-08-09,1.427737,2.448873,1.223134
2016-08-10,1.424986,2.432039,1.219504
2016-08-11,1.434243,2.454676,1.224682
2016-08-12,1.452925,2.497356,1.229570
2016-08-15,1.449011,2.508190,1.233569
2016-08-16,1.438959,2.499515,1.230017
2016-08-17,1.434023,2.489638,1.230225
2016-08-18,1.438935,2.506773,1.232148
2016-08-19,1.439714,2.498949,1.231276
2016-08-22,1.439222,2.500210,1.230467
2016-08-23,1.444262,2.504523,1.233397
2016-08-24,1.429280,2.493840,1.227475
2016-08-25,1.420376,2.485837,1.226278
2016-08-26,1.419782,2.484729,1.222041
2016-08-29,1.424673,2.494932,1.228532
2016-08-30,1.418787,2.496259,1.226287
2016-08-31,1.413328,2.493723,1.223603
2016-09-01,1.422358,2.513933,1.225819
2016-09-02,1.426491,2.518825,1.231041
2016-09-06,1.429729,2.529042,1.234104
2016-09-07,1.425382,2.533918,1.233323
2016-09-08,1.424715,2.520025,1.230656
2016-09-09,1.383463,2.438727,1.199542
2016-09-12,1.404971,2.485472,1.217130
2016-09-13,1.386017,2.464735,1.201122
2016-09-14,1.391624,2.494987,1.205075
2016-09-15,1.416001,2.549866,1.220694
2016-09-16,1.424070,2.552119,1.217594
2016-09-19,1.428072,2.555965,1.217497
2016-09-20,1.424052,2.549530,1.216300
2016-09-21,1.449224,2.581240,1.228343
2016-09-22,1.459831,2.599254,1.237098
2016-09-23,1.455076,2.574248,1.228810
2016-09-26,1.445060,2.568108,1.219683
2016-09-27,1.464275,2.594961,1.229708
2016-09-28,1.468324,2.637102,1.240498
2016-09-29,1.455228,2.629078,1.230408
2016-09-30,1.467627,2.661948,1.241601
2016-10-03,1.462592,2.650587,1.236744
2016-10-04,1.458650,2.651661,1.230893
2016-10-05,1.457805,2.668942,1.236116
2016-10-06,1.449641,2.665592,1.235572
2016-10-07,1.448574,2.674705,1.227916
2016-10-10,1.458929,2.685524,1.233690
2016-10-11,1.435863,2.663921,1.221340
2016-10-12,1.441223,2.675272,1.225485
2016-10-13,1.434505,2.654276,1.222565
2016-10-14,1.436817,2.674196,1.225791
2016-10-17,1.437900,2.661009,1.223525
2016-10-18,1.460907,2.689602,1.233482
2016-10-19,1.459788,2.691447,1.236433
2016-10-20,1.469084,2.699893,1.235070
2016-10-21,1.469724,2.698255,1.234986
2016-10-24,1.490794,2.740437,1.242961
2016-10-25,1.496038,2.764813,1.243894
2016-10-26,1.490047,2.764428,1.241770
2016-10-27,1.480377,2.740922,1.234900
2016-10-28,1.472998,2.737470,1.232470
2016-10-31,1.482398,2.749497,1.234453
2016-11-01,1.459485,2.713886,1.222798
2016-11-02,1.452582,2.689867,1.214876
2016-11-03,1.442640,2.683305,1.210624
2016-11-04,1.437608,2.689830,1.206862
2016-11-07,1.482192,2.757288,1.236437
2016-11-08,1.486445,2.771466,1.241733
2016-11-09,1.479970,2.821029,1.252461
2016-11-10,1.465123,2.802761,1.248671
2016-11-11,1.559457,2.972259,1.268391
2016-11-14,1.546039,2.931192,1.268945
2016-11-15,1.563536,2.986782,1.280419
2016-11-16,1.592418,3.025621,1.282731
2016-11-17,1.598161,3.021554,1.284790
2016-11-18,1.598512,3.029943,1.283294
2016-11-21,1.602331,3.045937,1.290346
2016-11-22,1.606433,3.077236,1.296094
2016-11-23,1.609037,3.114833,1.302453
2016-11-25,1.612149,3.122153,1.306044
2016-11-28,1.609063,3.115685,1.304174
2016-11-29,1.621170,3.094195,1.309250
2016-11-30,1.610993,3.092583,1.307579
2016-12-01,1.588472,3.079890,1.304117
2016-12-02,1.593282,3.078691,1.302819
2016-12-05,1.607192,3.123481,1.311954
2016-12-06,1.613393,3.155604,1.316548
2016-12-07,1.638525,3.193136,1.338547
2016-12-08,1.630564,3.194872,1.337792
2016-12-09,1.632166,3.196338,1.345751
2016-12-12,1.630549,3.185892,1.347009
2016-12-13,1.646571,3.217143,1.357140
2016-12-14,1.657571,3.249943,1.349171
2016-12-15,1.671351,3.288219,1.358110
2016-12-16,1.692026,3.296434,1.359525
2016-12-19,1.696307,3.316584,1.363852
2016-12-20,1.710044,3.359464,1.368083
2016-12-21,1.708373,3.354162,1.365252
2016-12-22,1.714089,3.370880,1.366605
2016-12-23,1.727971,3.399301,1.371117
2016-12-27,1.757684,3.456714,1.378988
2016-12-28,1.716979,3.382425,1.363331
2016-12-29,1.728747,3.397538,1.366335
2016-12-30,1.706456,3.357674,1.359489
2017-01-03,1.695335,3.339454,1.364127
2017-01-04,1.709223,3.362659,1.366876
2017-01-05,1.702437,3.336852,1.362980
2017-01-06,1.709996,3.357859,1.367967
2017-01-09,1.723195,3.372983,1.365218
2017-01-10,1.713068,3.369384,1.360799
2017-01-11,1.705326,3.377864,1.363975
2017-01-12,1.699400,3.354288,1.359691
2017-01-13,1.696251,3.360871,1.359796
2017-01-17,1.684445,3.320862,1.353373
2017-01-18,1.684916,3.337059,1.353079
2017-01-19,1.693888,3.345996,1.350269
2017-01-20,1.689849,3.376390,1.357582
2017-01-23,1.696196,3.381105,1.356854
2017-01-24,1.697839,3.427847,1.359204
2017-01-25,1.705743,3.452602,1.367776
2017-01-26,1.711512,3.461937,1.367400
2017-01-27,1.721112,3.488132,1.371411
2017-01-30,1.706309,3.445185,1.361568
2017-01-31,1.701774,3.423558,1.354280
2017-02-01,1.730901,3.436912,1.358140
2017-02-02,1.730880,3.453766,1.357162
2017-02-03,1.733072,3.513935,1.368731
2017-02-06,1.741660,3.502142,1.366222
2017-02-07,1.750943,3.498496,1.368260
2017-02-08,1.749050,3.504544,1.367789
2017-02-09,1.745409,3.516198,1.372414
2017-02-10,1.737231,3.520717,1.374909
2017-02-13,1.726285,3.493302,1.380404
2017-02-14,1.735792,3.501711,1.383966
2017-02-15,1.742862,3.495701,1.390998
2017-02-16,1.738186,3.498860,1.390839
2017-02-17,1.725140,3.515149,1.390458
2017-02-21,1.752450,3.558311,1.400685
2017-02-22,1.751957,3.552520,1.399667
2017-02-23,1.721311,3.501678,1.393189
2017-02-24,1.732470,3.506773,1.394576
2017-02-27,1.749094,3.531338,1.400733
2017-02-28,1.736070,3.494600,1.395656
2017-03-01,1.763275,3.540977,1.415876
2017-03-02,1.740258,3.497563,1.402378
2017-03-03,1.743086,3.499132,1.404074
2017-03-06,1.739204,3.485691,1.401115
2017-03-07,1.743497,3.490966,1.400576
2017-03-08,1.743784,3.483836,1.394658
2017-03-09,1.749678,3.490234,1.392504
2017-03-10,1.759243,3.502463,1.397044
2017-03-13,1.773327,3.530560,1.400816
2017-03-14,1.770594,3.526838,1.397182
2017-03-15,1.791274,3.555617,1.411949
2017-03-16,1.794025,3.568314,1.410975
2017-03-17,1.796176,3.574140,1.410825
2017-03-20,1.808460,3.610466,1.415721
2017-03-21,1.783449,3.555221,1.396912
2017-03-22,1.791659,3.572661,1.397700
2017-03-23,1.780246,3.558529,1.395808
2017-03-24,1.779032,3.552172,1.391852
2017-03-27,1.782917,3.554789,1.389170
2017-03-28,1.789470,3.576438,1.399181
2017-03-29,1.780806,3.569578,1.396935
2017-03-30,1.793042,3.586781,1.404869
2017-03-31,1.786761,3.574221,1.399178
2017-04-03,1.788971,3.572811,1.398559
2017-04-04,1.758075,3.578445,1.397429
2017-04-05,1.753954,3.574111,1.392978
2017-04-06,1.757138,3.593616,1.398078
2017-04-07,1.755717,3.595918,1.397444
2017-04-10,1.740591,3.606427,1.398038
2017-04-11,1.738480,3.608639,1.397372
2017-04-12,1.738163,3.579345,1.394241
2017-04-13,1.724671,3.548853,1.382776
2017-04-17,1.752102,3.588450,1.396669
2017-04-18,1.742330,3.602802,1.389255
2017-04-19,1.742337,3.591473,1.383426
2017-04-20,1.761825,3.630156,1.394488
2017-04-21,1.762848,3.649204,1.392389
2017-04-24,1.780020,3.704188,1.411881
2017-04-25,1.796559,3.779989,1.427273
2017-04-26,1.792232,3.790896,1.425400
2017-04-27,1.801178,3.771241,1.423787
2017-04-28,1.795112,3.778020,1.419274
2017-05-01,1.812960,3.803468,1.425322
2017-05-02,1.799290,3.773528,1.421853
2017-05-03,1.794961,3.783969,1.421719
2017-05-04,1.797259,3.778854,1.420306
2017-05-05,1.802794,3.799975,1.427762
2017-05-08,1.805610,3.798922,1.429404
2017-05-09,1.803434,3.794224,1.425695
2017-05-10,1.878204,3.946806,1.444826
2017-05-11,1.897988,3.983583,1.449011
2017-05-12,1.902521,3.997170,1.448508
2017-05-15,1.932929,4.052185,1.460194
2017-05-16,1.937368,4.072368,1.462941
2017-05-17,1.886328,3.966649,1.434464
2017-05-18,1.916625,4.022281,1.441453
2017-05-19,1.933688,4.059041,1.451571
2017-05-22,1.954737,4.087170,1.458907
2017-05-23,1.952204,4.074545,1.463641
2017-05-24,1.958520,4.083504,1.469674
2017-05-25,1.969372,4.098504,1.475174
2017-05-26,1.979549,4.124771,1.477947
2017-05-30,1.987985,4.169013,1.477672
2017-05-31,1.978393,4.184339,1.471742
2017-06-01,1.995024,4.221607,1.481251
2017-06-02,2.004698,4.207716,1.487479
2017-06-05,2.018985,4.244834,1.488190
2017-06-06,2.023294,4.244914,1.490401
2017-06-07,2.035755,4.267868,1.492991
2017-06-08,2.063475,4.362020,1.499277
2017-06-09,2.019944,4.338882,1.499352
2017-06-12,2.010114,4.341579,1.497240
2017-06-13,2.024539,4.367555,1.502422
2017-06-14,2.030049,4.386323,1.502874
2017-06-15,2.028215,4.369725,1.503407
2017-06-16,2.029510,4.352360,1.505571
2017-06-19,2.060879,4.440011,1.519309
2017-06-20,2.055880,4.427867,1.510336
2017-06-21,2.071532,4.420000,1.504707
2017-06-22,2.073861,4.393081,1.502227
2017-06-23,2.061692,4.352698,1.502735
2017-06-26,2.054520,4.366988,1.504130
2017-06-27,2.021793,4.326906,1.490397
2017-06-28,2.045578,4.407120,1.504970
2017-06-29,2.014510,4.380222,1.490042
2017-06-30,2.008436,4.355199,1.492260
2017-07-03,1.998881,4.322971,1.497537
2017-07-05,2.018154,4.349318,1.500675
2017-07-06,2.004797,4.322614,1.489804
2017-07-07,2.024059,4.352012,1.497318
2017-07-10,2.039987,4.393236,1.500830
2017-07-11,2.041451,4.396963,1.500385
2017-07-12,2.073371,4.462268,1.512381
2017-07-13,2.064624,4.452787,1.514026
2017-07-14,2.088200,4.498103,1.522302
2017-07-17,2.084972,4.501404,1.522635
2017-07-18,2.106343,4.509971,1.524532
2017-07-19,2.114181,4.518272,1.531094
2017-07-20,2.127361,4.558780,1.533332
2017-07-21,2.124686,4.566540,1.530193
2017-07-24,2.117215,4.532384,1.529923
2017-07-25,2.112811,4.558526,1.541874
2017-07-26,2.120548,4.594795,1.545415
2017-07-27,2.093563,4.655507,1.545410
2017-07-28,2.111982,4.673521,1.546710
2017-07-31,2.106478,4.670223,1.545247
2017-08-01,2.115162,4.701188,1.551864
2017-08-02,2.114885,4.704423,1.555753
2017-08-03,2.130147,4.721707,1.557398
2017-08-04,2.133207,4.731544,1.564053
2017-08-07,2.145753,4.754915,1.569308
