,AAPL,MSFT,NVDA,JNJ,UNH,JPM,GS,PG,KO,XOM,CAT,HON,VZ,PLD,LIN
2019-12-31,0.1833,0.2500,0.0000,0.0000,0.0925,0.0000,0.0000,0.2045,0.0038,0.0000,0.0000,0.0000,0.0000,0.1556,0.1104
2020-01-31,0.1899,0.2500,0.0000,0.0000,0.0235,0.0000,0.0000,0.1061,0.1430,0.0000,0.0000,0.0000,0.0000,0.2500,0.0375
2020-02-29,0.1263,0.2500,0.0248,0.0000,0.0353,0.0000,0.0000,0.0000,0.1812,0.0000,0.0000,0.0000,0.0000,0.2500,0.1325
2020-03-31,0.2138,0.2500,0.1522,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0293,0.2500,0.1048
2020-04-30,0.2500,0.2500,0.1299,0.0000,0.0000,0.0000,0.0000,0.0074,0.0000,0.0000,0.0000,0.0000,0.2352,0.1276,0.0000
2020-05-31,0.2500,0.2500,0.0629,0.0000,0.0434,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2455,0.1481,0.0000
2020-06-30,0.2500,0.2500,0.0580,0.0000,0.0000,0.0000,0.0000,0.1119,0.0000,0.0000,0.0000,0.0000,0.2456,0.0103,0.0741
2020-07-31,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.1934,0.0000,0.0000,0.0000,0.0000,0.0201,0.0366,0.2500
2020-08-31,0.2500,0.2500,0.0695,0.0000,0.0000,0.0000,0.0000,0.1847,0.0000,0.0000,0.0000,0.0000,0.0307,0.0000,0.2151
2020-09-30,0.2500,0.2500,0.0886,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0685,0.0000,0.0929
2020-10-31,0.2500,0.2500,0.0525,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.1755,0.0220,0.0000
2020-11-30,0.2500,0.2500,0.0569,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.1119,0.0000,0.0812
2020-12-31,0.2500,0.2500,0.0518,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1982
2021-01-31,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.1755,0.0745
2021-02-28,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0679,0.0913,0.0907
2021-03-31,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500
2021-04-30,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500
2021-05-31,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0031,0.2469
2021-06-30,0.2500,0.2500,0.0964,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,0.1437
2021-07-31,0.2500,0.2500,0.0458,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0951,0.1091
2021-08-31,0.2280,0.2500,0.0409,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0655,0.1656
2021-09-30,0.2500,0.2500,0.0517,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0556,0.1428
2021-10-31,0.1215,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.1117,0.0000,0.0000,0.0000,0.0000,0.0000,0.1998,0.0670
2021-11-30,0.2500,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.0565,0.0000,0.0000,0.0000,0.0000,0.0000,0.1263,0.0672
2021-12-31,0.2500,0.1252,0.2500,0.0000,0.0000,0.0000,0.0000,0.1248,0.0000,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000
2022-01-31,0.2500,0.1572,0.2500,0.0000,0.0000,0.0000,0.0000,0.2418,0.0000,0.0000,0.0000,0.0000,0.0000,0.1011,0.0000
2022-02-28,0.2500,0.1774,0.2500,0.0000,0.0000,0.0000,0.0000,0.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0827,0.0000
2022-03-31,0.2500,0.1415,0.2500,0.0000,0.0703,0.0000,0.0000,0.0125,0.0000,0.0000,0.0257,0.0000,0.0000,0.2500,0.0000
2022-04-30,0.2500,0.0000,0.2500,0.0000,0.1963,0.0000,0.0000,0.0961,0.0000,0.0000,0.0000,0.0000,0.0000,0.2076,0.0000
2022-05-31,0.2500,0.0000,0.2500,0.0843,0.1908,0.0000,0.0000,0.0571,0.0000,0.0000,0.1678,0.0000,0.0000,0.0000,0.0000
2022-06-30,0.2500,0.0060,0.2500,0.1629,0.2500,0.0000,0.0000,0.0812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2022-07-31,0.2500,0.0000,0.2500,0.2222,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0278,0.0000,0.0000,0.0000,0.0000
2022-08-31,0.2500,0.0000,0.2500,0.0998,0.2500,0.0000,0.0000,0.0000,0.0000,0.0763,0.0739,0.0000,0.0000,0.0000,0.0000
2022-09-30,0.2500,0.0000,0.2317,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,0.0183,0.0000,0.0000,0.0000,0.0000,0.0000
2022-10-31,0.2500,0.0000,0.1347,0.1309,0.2500,0.0000,0.0000,0.0000,0.0000,0.2344,0.0000,0.0000,0.0000,0.0000,0.0000
2022-11-30,0.2500,0.0000,0.2500,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.2401,0.0099,0.0000,0.0000,0.0000,0.0000
2022-12-31,0.0975,0.0000,0.2500,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.2500,0.1525,0.0000,0.0000,0.0000,0.0000
2023-01-31,0.0000,0.0000,0.2500,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000
2023-02-28,0.1175,0.0000,0.2500,0.0000,0.2092,0.0000,0.0000,0.0000,0.0000,0.2500,0.1732,0.0000,0.0000,0.0000,0.0000
2023-03-31,0.2275,0.0000,0.1225,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.2500,0.0690,0.0000,0.0000,0.0000,0.0811
2023-04-30,0.1672,0.0000,0.1225,0.0000,0.1791,0.0000,0.0000,0.1185,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.1628
2023-05-31,0.1369,0.0000,0.2248,0.0000,0.2320,0.0000,0.0000,0.0411,0.0000,0.2500,0.0358,0.0000,0.0000,0.0000,0.0794
2023-06-30,0.0219,0.0000,0.2122,0.0000,0.2090,0.0000,0.0000,0.1018,0.0860,0.2500,0.1003,0.0000,0.0000,0.0000,0.0188
2023-07-31,0.0227,0.0000,0.2172,0.0000,0.2500,0.0000,0.0147,0.0000,0.1230,0.2500,0.1224,0.0000,0.0000,0.0000,0.0000
2023-08-31,0.0000,0.0000,0.2195,0.0000,0.2500,0.0000,0.0000,0.0000,0.0634,0.2500,0.2170,0.0000,0.0000,0.0000,0.0000
2023-09-30,0.0000,0.0000,0.1652,0.0433,0.2500,0.0000,0.0228,0.0000,0.0634,0.2500,0.1467,0.0000,0.0000,0.0000,0.0585
2023-10-31,0.0000,0.0026,0.1365,0.0557,0.2500,0.0000,0.0079,0.0000,0.0689,0.2500,0.0000,0.0000,0.0000,0.0000,0.2284
2023-11-30,0.0000,0.0737,0.1673,0.0808,0.2500,0.0000,0.0000,0.0000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.1782
2023-12-31,0.0000,0.0188,0.2305,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.2500,0.0953,0.0000,0.0000,0.0000,0.1554
2024-01-31,0.0000,0.0000,0.2496,0.0000,0.2500,0.0000,0.0000,0.0871,0.1068,0.2500,0.0054,0.0000,0.0000,0.0000,0.0511
2024-02-29,0.0000,0.0000,0.2500,0.0000,0.1413,0.0000,0.0000,0.1802,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.1784
2024-03-31,0.0000,0.0000,0.2500,0.0000,0.0967,0.0000,0.0000,0.2429,0.0142,0.2500,0.0000,0.0000,0.0000,0.0000,0.1461
2024-04-30,0.0000,0.0000,0.2500,0.0000,0.0225,0.0000,0.0000,0.2500,0.1228,0.2500,0.0000,0.0000,0.0000,0.0000,0.1047
2024-05-31,0.0000,0.0000,0.2500,0.0000,0.0363,0.0000,0.0000,0.2500,0.1834,0.2500,0.0000,0.0000,0.0000,0.0000,0.0303
2024-06-30,0.0000,0.0000,0.2500,0.0000,0.0600,0.0000,0.0000,0.2500,0.1452,0.2500,0.0141,0.0000,0.0000,0.0000,0.0307
2024-07-31,0.0000,0.0000,0.2500,0.0000,0.2012,0.0000,0.0000,0.0022,0.2342,0.2500,0.0624,0.0000,0.0000,0.0000,0.0000
2024-08-31,0.0000,0.0000,0.2500,0.0000,0.1429,0.0000,0.0000,0.0730,0.2500,0.2500,0.0341,0.0000,0.0000,0.0000,0.0000
2024-09-30,0.0000,0.0000,0.2453,0.0000,0.1349,0.0000,0.0000,0.0218,0.2500,0.2500,0.0979,0.0000,0.0000,0.0000,0.0000
2024-10-31,0.0000,0.0000,0.2500,0.0000,0.0134,0.0000,0.0000,0.1725,0.1356,0.2500,0.1786,0.0000,0.0000,0.0000,0.0000
2024-11-30,0.0000,0.0000,0.2080,0.0000,0.0905,0.0000,0.0000,0.2070,0.0031,0.2500,0.2414,0.0000,0.0000,0.0000,0.0000
