,AAPL,MSFT,NVDA,JNJ,UNH,JPM,GS,PG,KO,XOM,CAT,HON,VZ,PLD,LIN
2015-12-31,0.2000,0.2000,0.2000,0.0578,0.0000,0.0000,0.0252,0.0000,0.0827,0.0000,0.0000,0.0000,0.0000,0.1110,0.1233
2016-01-31,0.0170,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0827,0.0000,0.0000,0.0000,0.1578,0.1110,0.0315
2016-02-29,0.1038,0.1970,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0131,0.0000,0.0000,0.0860,0.0000,0.0000
2016-03-31,0.0008,0.0000,0.2000,0.2000,0.0000,0.2000,0.0523,0.2000,0.0000,0.0131,0.0477,0.0000,0.0860,0.0000,0.0000
2016-04-30,0.1008,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0131,0.0477,0.0000,0.0383,0.0000,0.0000
2016-05-31,0.0000,0.0575,0.2000,0.2000,0.0000,0.0000,0.0000,0.1433,0.0000,0.0131,0.0477,0.0000,0.0383,0.1000,0.2000
2016-06-30,0.0000,0.0000,0.2000,0.2000,0.1000,0.2000,0.0000,0.1433,0.0000,0.0131,0.0000,0.0000,0.0000,0.1000,0.0435
2016-07-31,0.0000,0.0000,0.2000,0.1435,0.1000,0.0000,0.0000,0.1433,0.1297,0.1835,0.0000,0.0000,0.0000,0.1000,0.0000
2016-08-31,0.0379,0.0000,0.2000,0.0779,0.1000,0.0000,0.0000,0.1433,0.0787,0.0000,0.2000,0.0000,0.0000,0.1621,0.0000
2016-09-30,0.1379,0.0000,0.2000,0.0000,0.0206,0.0000,0.2000,0.1433,0.0787,0.0000,0.2000,0.0000,0.0000,0.0194,0.0000
2016-10-31,0.1379,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.1433,0.0000,0.1000,0.2000,0.0000,0.2000,0.0187,0.0000
2016-11-30,0.0184,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.1433,0.1000,0.0000,0.1468,0.0000,0.1727,0.0187,0.0000
2016-12-31,0.0000,0.0000,0.2000,0.1911,0.0000,0.0468,0.2000,0.1433,0.0000,0.0000,0.2000,0.0000,0.0000,0.0187,0.0000
2017-01-31,0.0000,0.0000,0.2000,0.0000,0.0000,0.0468,0.2000,0.1403,0.0000,0.0000,0.0941,0.0000,0.1364,0.1824,0.0000
2017-02-28,0.0225,0.0000,0.2000,0.0000,0.0577,0.0000,0.2000,0.1588,0.0000,0.0000,0.1611,0.0000,0.2000,0.0000,0.0000
2017-03-31,0.0000,0.0000,0.2000,0.0000,0.0890,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.1110,0.2000,0.0000,0.0000
2017-04-30,0.1215,0.0000,0.2000,0.1785,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.1000,0.2000,0.0000,0.0000
2017-05-31,0.0997,0.0000,0.2000,0.1694,0.0000,0.1000,0.2000,0.0504,0.0000,0.0000,0.0000,0.0402,0.1403,0.0000,0.0000
2017-06-30,0.0997,0.0000,0.2000,0.1694,0.0000,0.0000,0.0000,0.0504,0.2000,0.0000,0.0000,0.0402,0.1990,0.0000,0.0413
2017-07-31,0.0000,0.0000,0.2000,0.1927,0.0209,0.0000,0.0000,0.0504,0.1844,0.0000,0.0000,0.0402,0.0143,0.0971,0.2000
2017-08-31,0.0000,0.0000,0.2000,0.1456,0.0209,0.0988,0.0000,0.0659,0.1717,0.0000,0.0000,0.0000,0.2000,0.0971,0.0000
2017-09-30,0.0000,0.0000,0.2000,0.0000,0.1207,0.0000,0.0000,0.1598,0.2000,0.0000,0.0598,0.0000,0.2000,0.0596,0.0000
2017-10-31,0.0000,0.0000,0.2000,0.0079,0.1935,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.1986,0.0000,0.0000
2017-11-30,0.0000,0.0000,0.2000,0.0835,0.1935,0.0000,0.0000,0.1107,0.0244,0.0000,0.1879,0.0000,0.0000,0.0000,0.2000
2017-12-31,0.0517,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0200,0.1283,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000
2018-01-31,0.0517,0.0000,0.0978,0.2000,0.2000,0.0000,0.0808,0.0392,0.1283,0.0000,0.0022,0.0000,0.0000,0.0000,0.2000
2018-02-28,0.0000,0.0000,0.2000,0.1465,0.2000,0.0000,0.0808,0.0392,0.1283,0.0000,0.2000,0.0000,0.0000,0.0000,0.0052
2018-03-31,0.0000,0.0000,0.2000,0.0857,0.0468,0.0000,0.0000,0.2000,0.1283,0.1326,0.2000,0.0000,0.0066,0.0000,0.0000
2018-04-30,0.0000,0.2000,0.1473,0.1857,0.0000,0.0000,0.0000,0.2000,0.0460,0.0211,0.2000,0.0000,0.0000,0.0000,0.0000
2018-05-31,0.0000,0.1365,0.1937,0.0000,0.1476,0.0000,0.0609,0.1951,0.0000,0.0211,0.2000,0.0000,0.0451,0.0000,0.0000
2018-06-30,0.0000,0.0925,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.0211,0.2000,0.0000,0.0521,0.0000,0.0343
2018-07-31,0.0720,0.0925,0.1000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.1012,0.0000,0.0343
2018-08-31,0.0720,0.0000,0.0000,0.0012,0.2000,0.0000,0.0000,0.2000,0.2000,0.1268,0.0000,0.0000,0.2000,0.0000,0.0000
2018-09-30,0.2000,0.0000,0.0000,0.0000,0.2000,0.0000,0.1361,0.2000,0.0280,0.0000,0.0000,0.0000,0.2000,0.0359,0.0000
2018-10-31,0.1986,0.0000,0.1965,0.0000,0.1616,0.0000,0.0000,0.1398,0.0000,0.1035,0.0000,0.0000,0.2000,0.0000,0.0000
2018-11-30,0.2000,0.0000,0.1297,0.0263,0.0000,0.0000,0.2000,0.1108,0.0042,0.0609,0.0000,0.0000,0.2000,0.0681,0.0000
2018-12-31,0.2000,0.2000,0.0000,0.0263,0.0000,0.0000,0.0297,0.2000,0.0150,0.0609,0.0000,0.0000,0.2000,0.0681,0.0000
2019-01-31,0.0483,0.2000,0.1009,0.0000,0.0000,0.0000,0.0819,0.1050,0.0150,0.0339,0.1469,0.0000,0.2000,0.0681,0.0000
2019-02-28,0.0483,0.0000,0.1009,0.0000,0.2000,0.0000,0.0819,0.1050,0.1150,0.0339,0.1469,0.0000,0.1000,0.0681,0.0000
2019-03-31,0.0483,0.0000,0.0051,0.0000,0.2000,0.1358,0.2000,0.1050,0.0000,0.0339,0.1342,0.0000,0.0234,0.1142,0.0000
2019-04-30,0.0483,0.0000,0.1023,0.0000,0.2000,0.0358,0.0000,0.1050,0.0000,0.2000,0.1344,0.0000,0.0600,0.1142,0.0000
2019-05-31,0.0483,0.0000,0.0000,0.1017,0.1366,0.0358,0.0000,0.2000,0.0000,0.2000,0.0001,0.0690,0.0944,0.1142,0.0000
2019-06-30,0.0000,0.0000,0.0755,0.1957,0.1377,0.0000,0.0000,0.2000,0.0238,0.1053,0.0000,0.0620,0.2000,0.0000,0.0000
2019-07-31,0.0000,0.0000,0.0000,0.1957,0.1132,0.0000,0.0000,0.0000,0.0291,0.2000,0.0000,0.0620,0.2000,0.0000,0.2000
2019-08-31,0.0132,0.0000,0.0000,0.1957,0.2000,0.0000,0.0000,0.2000,0.0291,0.2000,0.0000,0.0620,0.1000,0.0000,0.0000
2019-09-30,0.0000,0.0000,0.0000,0.1273,0.2000,0.0000,0.0000,0.2000,0.2000,0.1436,0.0000,0.0000,0.0000,0.1291,0.0000
2019-10-31,0.0000,0.0000,0.0425,0.0135,0.0138,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.1926,0.1376,0.0000
2019-11-30,0.0818,0.0000,0.0000,0.0000,0.0000,0.1678,0.0000,0.2000,0.2000,0.1105,0.0000,0.0000,0.2000,0.0399,0.0000
2019-12-31,0.0000,0.0000,0.0000,0.0000,0.0000,0.1678,0.0000,0.1818,0.0000,0.1105,0.0000,0.1399,0.2000,0.2000,0.0000
2020-01-31,0.0000,0.0000,0.0000,0.0000,0.1697,0.1678,0.0000,0.1467,0.0000,0.2000,0.0323,0.0738,0.2000,0.0012,0.0085
2020-02-29,0.0014,0.0000,0.0000,0.0908,0.0437,0.0789,0.0000,0.1467,0.1485,0.2000,0.0000,0.0643,0.1567,0.0605,0.0085
2020-03-31,0.0014,0.0000,0.0000,0.0908,0.0000,0.0000,0.0000,0.2000,0.0826,0.0884,0.0852,0.0643,0.1660,0.0605,0.1606
2020-04-30,0.0000,0.0000,0.0000,0.0000,0.0000,0.0017,0.0000,0.2000,0.2000,0.0052,0.0392,0.2000,0.2000,0.0000,0.1540
2020-05-31,0.0000,0.0000,0.0155,0.0788,0.0000,0.0000,0.0109,0.2000,0.2000,0.2000,0.0392,0.1547,0.1010,0.0000,0.0000
2020-06-30,0.0000,0.0000,0.0000,0.1544,0.0000,0.1560,0.0000,0.1312,0.1877,0.2000,0.0000,0.0014,0.1693,0.0000,0.0000
2020-07-31,0.0000,0.0000,0.1960,0.0000,0.0000,0.1560,0.0000,0.0000,0.1877,0.2000,0.0078,0.0014,0.1550,0.0134,0.0828
2020-08-31,0.2000,0.0000,0.2000,0.0000,0.0000,0.1560,0.0000,0.0000,0.1877,0.0550,0.0078,0.0014,0.0000,0.0134,0.1788
2020-09-30,0.2000,0.0000,0.2000,0.0000,0.0000,0.1355,0.0000,0.0000,0.1003,0.2000,0.0078,0.1564,0.0000,0.0000,0.0000
2020-10-31,0.0000,0.0000,0.1000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1003,0.2000,0.2000,0.1564,0.0434,0.0000,0.0000
2020-11-30,0.0000,0.0000,0.0934,0.0000,0.0198,0.2000,0.0000,0.0000,0.1741,0.2000,0.1127,0.2000,0.0000,0.0000,0.0000
2020-12-31,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000
2021-01-31,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.2000,0.1761,0.0000,0.0000,0.0239,0.0000
2021-02-28,0.0000,0.0000,0.0537,0.0000,0.0979,0.0000,0.2000,0.0000,0.2000,0.2000,0.2000,0.0000,0.0484,0.0000,0.0000
2021-03-31,0.0759,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.1241,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000
2021-04-30,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.1000,0.0000
2021-05-31,0.0000,0.0000,0.0451,0.0000,0.0966,0.0000,0.1000,0.2000,0.0000,0.2000,0.1549,0.0000,0.2000,0.0000,0.0034
2021-06-30,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0995,0.0005,0.1000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000
2021-07-31,0.0000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000
2021-08-31,0.0000,0.0000,0.2000,0.0000,0.2000,0.1183,0.0000,0.0751,0.0066,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000
2021-09-30,0.0000,0.0000,0.2000,0.1000,0.0000,0.1000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000
2021-10-31,0.0000,0.0000,0.2000,0.1000,0.1000,0.0000,0.2000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000
2021-11-30,0.0000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000
2021-12-31,0.2000,0.0000,0.1891,0.0000,0.0000,0.2000,0.1000,0.0000,0.0000,0.2000,0.1109,0.0000,0.0000,0.0000,0.0000
2022-01-31,0.1289,0.1109,0.1891,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.1711,0.2000,0.0000,0.0000,0.0000,0.0000
2022-02-28,0.1289,0.1109,0.0000,0.0000,0.0000,0.0854,0.2000,0.0146,0.0000,0.0602,0.2000,0.0000,0.0000,0.0000,0.2000
2022-03-31,0.0048,0.1109,0.0000,0.0000,0.0000,0.2000,0.0241,0.2000,0.0000,0.0602,0.2000,0.0000,0.0000,0.0000,0.2000
2022-04-30,0.0048,0.1109,0.0623,0.0000,0.0000,0.1136,0.0000,0.0105,0.0000,0.0979,0.2000,0.0000,0.0000,0.2000,0.2000
2022-05-31,0.1048,0.1109,0.0075,0.0000,0.0000,0.0000,0.0000,0.0105,0.0000,0.0979,0.2000,0.0000,0.2000,0.2000,0.0684
2022-06-30,0.1132,0.0184,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000,0.0684
2022-07-31,0.0606,0.0000,0.0465,0.0535,0.0000,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000,0.0000,0.2000,0.0394,0.0000
2022-08-31,0.1414,0.0000,0.0465,0.0535,0.0000,0.0000,0.0192,0.2000,0.0000,0.1000,0.2000,0.2000,0.0000,0.0394,0.0000
2022-09-30,0.0452,0.0000,0.0000,0.0535,0.1000,0.0000,0.0192,0.1378,0.0000,0.1000,0.2000,0.1050,0.0000,0.0394,0.2000
2022-10-31,0.0000,0.2000,0.0000,0.0535,0.1000,0.0000,0.0192,0.1224,0.0000,0.2000,0.2000,0.1050,0.0000,0.0000,0.0000
2022-11-30,0.0000,0.0000,0.0000,0.0535,0.0000,0.0000,0.0192,0.1273,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.2000
2022-12-31,0.2000,0.0000,0.0000,0.0535,0.0000,0.0000,0.1192,0.1187,0.0000,0.2000,0.1086,0.0000,0.0000,0.0000,0.2000
2023-01-31,0.0204,0.0000,0.1000,0.0535,0.2000,0.0000,0.0552,0.1187,0.0000,0.1435,0.1086,0.0000,0.0000,0.0000,0.2000
2023-02-28,0.0000,0.0547,0.1000,0.2000,0.1756,0.0000,0.0000,0.1188,0.0000,0.1769,0.1086,0.0008,0.0646,0.0000,0.0000
2023-03-31,0.0000,0.0547,0.2000,0.0000,0.1756,0.0000,0.2000,0.1188,0.0000,0.0769,0.1086,0.0008,0.0646,0.0000,0.0000
2023-04-30,0.0000,0.2000,0.2000,0.0000,0.2000,0.0000,0.0188,0.0000,0.0000,0.0769,0.2000,0.0008,0.1035,0.0000,0.0000
2023-05-31,0.0000,0.1822,0.1366,0.0000,0.0000,0.0000,0.0000,0.2000,0.1000,0.0769,0.2000,0.0008,0.1035,0.0000,0.0000
2023-06-30,0.0000,0.1599,0.2000,0.0000,0.0000,0.0000,0.0401,0.0000,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000
2023-07-31,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0162,0.0000,0.0000,0.0000,0.1838,0.2000,0.2000,0.0000,0.0000
2023-08-31,0.0000,0.2000,0.0964,0.0000,0.2000,0.1000,0.0162,0.0000,0.0000,0.0000,0.1838,0.2000,0.0036,0.0000,0.0000
2023-09-30,0.0000,0.2000,0.0305,0.2000,0.0000,0.1000,0.0000,0.0995,0.0000,0.0000,0.1838,0.1821,0.0036,0.0005,0.0000
2023-10-31,0.0000,0.0034,0.0754,0.2000,0.0000,0.1000,0.0000,0.0995,0.0000,0.0572,0.2000,0.0787,0.0036,0.1822,0.0000
2023-11-30,0.0000,0.0034,0.2000,0.2000,0.0000,0.1148,0.0000,0.0000,0.0000,0.2000,0.0000,0.0787,0.0031,0.2000,0.0000
2023-12-31,0.0000,0.0000,0.2000,0.0000,0.2000,0.0213,0.1000,0.0000,0.0000,0.2000,0.0000,0.0787,0.0000,0.2000,0.0000
2024-01-31,0.0000,0.0000,0.1632,0.0000,0.2000,0.0000,0.0666,0.1000,0.0000,0.0702,0.0000,0.0000,0.2000,0.2000,0.0000
2024-02-29,0.2000,0.0000,0.1632,0.0000,0.2000,0.0000,0.0666,0.0000,0.0000,0.0466,0.1000,0.0000,0.2000,0.0236,0.0000
2024-03-31,0.2000,0.1632,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0368,0.0000,0.0000
2024-04-30,0.1565,0.2000,0.0437,0.0632,0.0998,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0368,0.2000,0.0000
2024-05-31,0.0000,0.2000,0.2000,0.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0368,0.2000,0.1437
2024-06-30,0.0000,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1195,0.2000,0.0000,0.0368,0.0000,0.0437
2024-07-31,0.2000,0.2000,0.1446,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1186,0.0000,0.1000,0.0368,0.0000,0.0000
2024-08-31,0.2000,0.2000,0.0000,0.1632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0368,0.0000,0.2000
2024-09-30,0.0595,0.0773,0.0000,0.1632,0.0000,0.0766,0.0000,0.0000,0.0234,0.0000,0.2000,0.2000,0.0000,0.0000,0.2000
2024-10-31,0.0362,0.0773,0.0000,0.1632,0.0000,0.0000,0.0000,0.0000,0.1234,0.0000,0.0000,0.2000,0.0000,0.2000,0.2000
2024-11-30,0.0000,0.0773,0.1000,0.1632,0.0000,0.0000,0.0000,0.0000,0.1234,0.0000,0.2000,0.0000,0.0000,0.1362,0.2000
