,AAPL,MSFT,NVDA,JNJ,UNH,JPM,GS,PG,KO,XOM,CAT,HON,VZ,PLD,LIN
2020-03-31,0.2000,0.2000,0.1829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0588,0.2000,0.1583
2020-04-30,0.2000,0.2000,0.1684,0.0000,0.0000,0.0000,0.0000,0.0610,0.0000,0.0000,0.0000,0.0000,0.2000,0.1706,0.0000
2020-05-31,0.2000,0.2000,0.0950,0.0000,0.0758,0.0000,0.0000,0.0271,0.0000,0.0000,0.0000,0.0000,0.2000,0.1795,0.0226
2020-06-30,0.2000,0.2000,0.0959,0.0000,0.0000,0.0000,0.0000,0.1536,0.0000,0.0000,0.0000,0.0000,0.2000,0.0366,0.1139
2020-07-31,0.2000,0.2000,0.0449,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0647,0.0904,0.2000
2020-08-31,0.2000,0.2000,0.1173,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0827,0.0000,0.2000
2020-09-30,0.2000,0.2000,0.1328,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.1202,0.0000,0.1469
2020-10-31,0.2000,0.2000,0.1015,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0772,0.0213
2020-11-30,0.2000,0.2000,0.1007,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.1668,0.0000,0.1325
2020-12-31,0.2000,0.2000,0.1192,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0559,0.0249,0.2000
2021-01-31,0.2000,0.2000,0.0168,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.1832
2021-02-28,0.2000,0.2000,0.0149,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.1062,0.1404,0.1384
2021-03-31,0.2000,0.2000,0.0000,0.0000,0.0111,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.1695,0.0195,0.2000
2021-04-30,0.2000,0.2000,0.0389,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0424,0.1187,0.2000
2021-05-31,0.2000,0.2000,0.0124,0.0570,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1305,0.2000
2021-06-30,0.2000,0.2000,0.1400,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0610,0.1990
2021-07-31,0.2000,0.2000,0.0856,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1502,0.1642
2021-08-31,0.2000,0.2000,0.0733,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1267,0.2000
2021-09-30,0.2000,0.2000,0.0887,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1113,0.2000
2021-10-31,0.1744,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.1366,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0890
2021-11-30,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.1104,0.0000,0.0000,0.0000,0.0000,0.0000,0.1633,0.1263
2021-12-31,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.1685,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0315
2022-01-31,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1578,0.0422
2022-02-28,0.2000,0.2000,0.2000,0.0000,0.0212,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1788,0.0000
2022-03-31,0.2000,0.2000,0.2000,0.0000,0.0951,0.0000,0.0000,0.0567,0.0000,0.0000,0.0483,0.0000,0.0000,0.2000,0.0000
2022-04-30,0.2000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0000
2022-05-31,0.2000,0.0458,0.2000,0.0897,0.2000,0.0000,0.0000,0.0796,0.0000,0.0000,0.1828,0.0000,0.0000,0.0000,0.0022
2022-06-30,0.2000,0.1285,0.2000,0.1797,0.2000,0.0000,0.0000,0.0918,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2022-07-31,0.2000,0.1218,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.0048,0.0733,0.0000,0.0000,0.0000,0.0000
2022-08-31,0.2000,0.0674,0.2000,0.1503,0.2000,0.0000,0.0000,0.0000,0.0000,0.0868,0.0955,0.0000,0.0000,0.0000,0.0000
2022-09-30,0.2000,0.0986,0.2000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.1014,0.0000,0.0000,0.0000,0.0000,0.0000
2022-10-31,0.2000,0.0000,0.1838,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0162,0.0000,0.0000,0.0000,0.0000
2022-11-30,0.2000,0.0000,0.2000,0.1201,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0791,0.0000,0.0000,0.0000,0.0008
2022-12-31,0.1853,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0147
2023-01-31,0.1069,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0931
2023-02-28,0.1792,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.2000,0.0000,0.0000,0.0000,0.0208
2023-03-31,0.2000,0.0000,0.1313,0.0000,0.2000,0.0000,0.0156,0.0476,0.0000,0.2000,0.1029,0.0000,0.0000,0.0000,0.1027
2023-04-30,0.1751,0.0000,0.1198,0.0000,0.1953,0.0000,0.0000,0.1103,0.0000,0.2000,0.0294,0.0000,0.0000,0.0000,0.1702
2023-05-31,0.1624,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0552,0.0152,0.2000,0.0718,0.0000,0.0000,0.0000,0.0953
2023-06-30,0.0363,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.0973,0.1107,0.2000,0.1308,0.0000,0.0000,0.0000,0.0249
2023-07-31,0.0470,0.0000,0.2000,0.0000,0.2000,0.0000,0.0382,0.0000,0.1650,0.2000,0.1498,0.0000,0.0000,0.0000,0.0000
2023-08-31,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0029,0.0085,0.1887,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000
2023-09-30,0.0000,0.0000,0.1732,0.0528,0.2000,0.0000,0.0439,0.0000,0.0815,0.2000,0.1811,0.0000,0.0000,0.0000,0.0675
2023-10-31,0.0000,0.0116,0.1427,0.0816,0.2000,0.0000,0.0531,0.0000,0.1111,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000
2023-11-30,0.0000,0.0831,0.1787,0.1144,0.2000,0.0000,0.0000,0.0000,0.0238,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000
2023-12-31,0.0000,0.0698,0.2000,0.0000,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000,0.1400,0.0000,0.0000,0.0000,0.1903
2024-01-31,0.0000,0.0000,0.2000,0.0000,0.2000,0.0000,0.0000,0.1135,0.1464,0.2000,0.0431,0.0000,0.0000,0.0000,0.0970
2024-02-29,0.0000,0.0000,0.2000,0.0000,0.1810,0.0000,0.0000,0.2000,0.0190,0.2000,0.0000,0.0000,0.0000,0.0000,0.2000
2024-03-31,0.0000,0.0152,0.2000,0.0000,0.1134,0.0000,0.0000,0.2000,0.0501,0.2000,0.0346,0.0000,0.0000,0.0000,0.1867
2024-04-30,0.0000,0.0000,0.2000,0.0000,0.0416,0.0000,0.0000,0.2000,0.1683,0.2000,0.0319,0.0000,0.0000,0.0000,0.1583
2024-05-31,0.0000,0.0239,0.2000,0.0000,0.0649,0.0000,0.0000,0.2000,0.2000,0.2000,0.0132,0.0000,0.0000,0.0000,0.0981
2024-06-30,0.0000,0.0000,0.2000,0.0000,0.0790,0.0000,0.0000,0.2000,0.1924,0.2000,0.0507,0.0000,0.0000,0.0000,0.0779
2024-07-31,0.0000,0.0000,0.2000,0.0000,0.2000,0.0075,0.0000,0.0560,0.2000,0.2000,0.1077,0.0000,0.0000,0.0000,0.0287
2024-08-31,0.0000,0.0000,0.2000,0.0000,0.1663,0.0000,0.0000,0.1362,0.2000,0.2000,0.0881,0.0000,0.0000,0.0000,0.0094
2024-09-30,0.0000,0.0000,0.2000,0.0000,0.1600,0.0000,0.0000,0.0924,0.2000,0.2000,0.1476,0.0000,0.0000,0.0000,0.0000
2024-10-31,0.0000,0.0000,0.2000,0.0000,0.0373,0.0000,0.0000,0.1883,0.1744,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000
2024-11-30,0.0000,0.0000,0.2000,0.0000,0.1036,0.0410,0.0000,0.2000,0.0554,0.2000,0.2000,0.0000,0.0000,0.0000,0.0000
