Date,Markowitz MVO,Random Forest,Equal Weight,Risk Parity
2017-02-15,1.765454,1.682021,1.461130,1.383797
2017-02-16,1.763017,1.684382,1.461019,1.385549
2017-02-17,1.753300,1.691631,1.460707,1.385802
2017-02-21,1.777684,1.712971,1.471554,1.395626
2017-02-22,1.777126,1.711956,1.470502,1.394774
2017-02-23,1.755149,1.686440,1.464223,1.392680
2017-02-24,1.765157,1.690330,1.465723,1.394991
2017-02-27,1.778803,1.700608,1.472286,1.399363
2017-02-28,1.767836,1.686466,1.467005,1.395549
2017-03-01,1.796973,1.708365,1.488436,1.414202
2017-03-02,1.775540,1.691985,1.474455,1.403738
2017-03-03,1.779539,1.692165,1.476258,1.405016
2017-03-06,1.774716,1.686845,1.473168,1.402085
2017-03-07,1.777756,1.685787,1.472623,1.400845
2017-03-08,1.778153,1.678648,1.466472,1.395376
2017-03-09,1.782833,1.681246,1.464260,1.394142
2017-03-10,1.791393,1.684582,1.469059,1.399042
2017-03-13,1.803010,1.695201,1.473067,1.402446
2017-03-14,1.800289,1.692087,1.469259,1.399034
2017-03-15,1.819343,1.703757,1.484910,1.414306
2017-03-16,1.821753,1.710002,1.483908,1.412985
2017-03-17,1.821998,1.709675,1.483814,1.412584
2017-03-20,1.833008,1.721544,1.489071,1.416559
2017-03-21,1.808301,1.694273,1.469555,1.401470
2017-03-22,1.817449,1.696735,1.470431,1.400856
2017-03-23,1.807130,1.692420,1.468460,1.398942
2017-03-24,1.805883,1.686110,1.464323,1.395119
2017-03-27,1.809654,1.683516,1.461555,1.392620
2017-03-28,1.819338,1.694199,1.472162,1.401834
2017-03-29,1.812448,1.690869,1.469813,1.399471
2017-03-30,1.823765,1.704404,1.478224,1.406226
2017-03-31,1.817115,1.694390,1.472284,1.400817
2017-04-03,1.818907,1.694552,1.471631,1.400908
2017-04-04,1.796264,1.673353,1.470730,1.401973
2017-04-05,1.792435,1.666642,1.466068,1.398025
2017-04-06,1.796170,1.668322,1.471467,1.402398
2017-04-07,1.795557,1.666787,1.470812,1.402113
2017-04-10,1.783961,1.658838,1.471496,1.403214
2017-04-11,1.782249,1.659625,1.470809,1.402903
2017-04-12,1.783057,1.658607,1.467568,1.401759
2017-04-13,1.770287,1.644452,1.455571,1.391396
2017-04-17,1.796208,1.666900,1.470328,1.403901
2017-04-18,1.786081,1.651891,1.462710,1.397957
2017-04-19,1.784319,1.646670,1.456596,1.391998
2017-04-20,1.802141,1.656536,1.468343,1.400873
2017-04-21,1.803840,1.645057,1.466220,1.397682
2017-04-24,1.821283,1.663724,1.486982,1.415296
2017-04-25,1.836691,1.675977,1.503545,1.428227
2017-04-26,1.832335,1.669057,1.501625,1.426400
2017-04-27,1.840787,1.669097,1.499980,1.424221
2017-04-28,1.835317,1.654835,1.495267,1.419852
2017-05-01,1.853518,1.662716,1.501672,1.424652
2017-05-02,1.842372,1.651990,1.498076,1.422259
2017-05-03,1.837309,1.655946,1.497961,1.421819
2017-05-04,1.839253,1.655586,1.496519,1.421445
2017-05-05,1.846411,1.662025,1.504443,1.429247
2017-05-08,1.851685,1.659822,1.506226,1.431297
2017-05-09,1.849356,1.656788,1.502341,1.427052
2017-05-10,1.917001,1.715124,1.523943,1.441681
2017-05-11,1.933197,1.728073,1.528470,1.444526
2017-05-12,1.937750,1.731896,1.527969,1.443850
2017-05-15,1.965236,1.757036,1.540493,1.454038
2017-05-16,1.970799,1.765377,1.543457,1.456044
2017-05-17,1.922263,1.725048,1.514049,1.433179
2017-05-18,1.948059,1.744476,1.521555,1.438816
2017-05-19,1.963895,1.757843,1.532308,1.448013
2017-05-22,1.983049,1.768298,1.540097,1.454770
2017-05-23,1.982705,1.766017,1.545139,1.459151
2017-05-24,1.987926,1.772309,1.551568,1.464968
2017-05-25,1.998183,1.778731,1.557421,1.471117
2017-05-26,2.006518,1.788141,1.560391,1.472848
2017-05-30,2.012941,1.802218,1.560185,1.473564
2017-05-31,2.002053,1.806960,1.554032,1.470260
2017-06-01,2.017101,1.817228,1.564105,1.479355
2017-06-02,2.031075,1.815003,1.570780,1.486071
2017-06-05,2.041899,1.827601,1.571615,1.485950
2017-06-06,2.046293,1.828540,1.573970,1.488397
2017-06-07,2.056949,1.836974,1.576746,1.489923
2017-06-08,2.078820,1.866118,1.583700,1.492183
2017-06-09,2.040465,1.856172,1.584234,1.495499
2017-06-12,2.030576,1.856754,1.582068,1.494228
2017-06-13,2.044347,1.862489,1.587594,1.498027
2017-06-14,2.048937,1.869557,1.588114,1.499482
2017-06-15,2.047597,1.866249,1.588725,1.500553
2017-06-16,2.047494,1.861716,1.591060,1.503462
2017-06-19,2.078117,1.891782,1.605763,1.514552
2017-06-20,2.070539,1.884525,1.596336,1.506214
2017-06-21,2.084881,1.881113,1.590507,1.500472
2017-06-22,2.086356,1.872750,1.587911,1.498479
2017-06-23,2.080281,1.859569,1.588529,1.500402
2017-06-26,2.074316,1.864048,1.590039,1.502346
2017-06-27,2.043293,1.842528,1.575672,1.488867
2017-06-28,2.065641,1.866462,1.591240,1.500647
2017-06-29,2.035554,1.849679,1.575621,1.485738
2017-06-30,2.031432,1.842550,1.578010,1.488315
2017-07-03,2.025427,1.836619,1.583733,1.494699
2017-07-05,2.042440,1.845432,1.587140,1.496217
2017-07-06,2.027159,1.834315,1.575707,1.484824
2017-07-07,2.046044,1.843549,1.583708,1.491215
2017-07-10,2.058554,1.855697,1.587562,1.492239
2017-07-11,2.058960,1.856956,1.587116,1.490688
2017-07-12,2.088420,1.879578,1.599940,1.501548
2017-07-13,2.083173,1.878050,1.601722,1.502776
2017-07-14,2.104900,1.893315,1.610552,1.510732
2017-07-17,2.103215,1.895010,1.610923,1.511440
2017-07-18,2.124848,1.900685,1.613047,1.514669
2017-07-19,2.132800,1.903840,1.620021,1.521549
2017-07-20,2.142301,1.918180,1.622453,1.524450
2017-07-21,2.138394,1.918633,1.619160,1.521749
2017-07-24,2.135370,1.903078,1.618967,1.520406
2017-07-25,2.133730,1.911935,1.631846,1.531172
2017-07-26,2.140804,1.924449,1.635644,1.535313
2017-07-27,2.116329,1.948278,1.636085,1.540869
2017-07-28,2.131557,1.954787,1.637513,1.541724
2017-07-31,2.125780,1.956988,1.636014,1.541085
2017-08-01,2.134498,1.963899,1.643040,1.547059
2017-08-02,2.136110,1.959084,1.647301,1.549877
2017-08-03,2.147916,1.967580,1.649082,1.552086
2017-08-04,2.152298,1.967498,1.656187,1.557162
2017-08-07,2.162224,1.981950,1.661844,1.561149
2017-08-08,2.156712,1.970078,1.658299,1.557974
2017-08-09,2.163483,1.977215,1.659985,1.559416
2017-08-10,2.130877,1.955708,1.638436,1.542606
2017-08-11,2.108992,1.931899,1.631323,1.537500
2017-08-14,2.158745,1.980527,1.657533,1.559014
2017-08-15,2.162358,1.982436,1.659881,1.561810
2017-08-16,2.160364,1.987247,1.660688,1.563428
2017-08-17,2.132968,1.964019,1.638789,1.544265
2017-08-18,2.126132,1.963522,1.638200,1.543195
2017-08-21,2.128612,1.959850,1.638438,1.544925
2017-08-22,2.149640,1.975872,1.653798,1.557361
2017-08-23,2.155676,1.976832,1.652685,1.555370
2017-08-24,2.151698,1.973114,1.650196,1.553050
2017-08-25,2.149474,1.973143,1.653164,1.556323
2017-08-28,2.152992,1.973392,1.652433,1.555416
2017-08-29,2.156860,1.969681,1.654175,1.556790
2017-08-30,2.157303,1.965474,1.656650,1.557193
2017-08-31,2.184214,1.982941,1.667015,1.566376
2017-09-01,2.186343,1.986666,1.669514,1.568166
2017-09-05,2.163864,1.967441,1.655033,1.556947
2017-09-06,2.161552,1.964968,1.656684,1.558435
2017-09-07,2.173770,1.966722,1.659287,1.561432
2017-09-08,2.160227,1.957265,1.654808,1.557638
2017-09-11,2.199146,1.986450,1.677311,1.577433
2017-09-12,2.191085,1.991159,1.681497,1.580263
2017-09-13,2.189445,1.995389,1.681273,1.580432
2017-09-14,2.197037,1.998051,1.681835,1.581217
2017-09-15,2.232884,2.031340,1.695730,1.591906
2017-09-18,2.251876,2.052723,1.704518,1.597990
2017-09-19,2.241967,2.065590,1.710602,1.604107
2017-09-20,2.230705,2.059587,1.709675,1.603071
2017-09-21,2.207737,2.032533,1.699682,1.592961
2017-09-22,2.191747,2.032495,1.696234,1.590742
2017-09-25,2.167057,2.017399,1.688694,1.586480
2017-09-26,2.170582,2.013412,1.689259,1.586249
2017-09-27,2.176864,2.008262,1.692260,1.584993
2017-09-28,2.183798,2.011480,1.698883,1.591187
2017-09-29,2.194630,2.020765,1.703259,1.594490
2017-10-02,2.205139,2.021302,1.710378,1.600612
2017-10-03,2.212285,2.033473,1.717788,1.608299
2017-10-04,2.222870,2.042641,1.721563,1.612389
2017-10-05,2.225953,2.041323,1.728547,1.617250
2017-10-06,2.228219,2.041306,1.728281,1.616648
2017-10-09,2.236581,2.051417,1.728941,1.616762
2017-10-10,2.242458,2.064304,1.733024,1.619930
2017-10-11,2.251239,2.069840,1.737366,1.624199
2017-10-12,2.250581,2.070710,1.737273,1.624144
2017-10-13,2.259335,2.080956,1.740762,1.626528
2017-10-16,2.272493,2.098672,1.751770,1.635341
2017-10-17,2.300271,2.098992,1.757251,1.642621
2017-10-18,2.309897,2.100062,1.761942,1.646163
2017-10-19,2.302075,2.101761,1.759525,1.644960
2017-10-20,2.315941,2.086719,1.767788,1.650230
2017-10-23,2.317493,2.077317,1.764562,1.646939
2017-10-24,2.321347,2.089547,1.773848,1.652400
2017-10-25,2.308672,2.071976,1.766454,1.646984
2017-10-26,2.319320,2.084167,1.777595,1.657275
2017-10-27,2.352651,2.100714,1.795059,1.669751
2017-10-30,2.340256,2.091406,1.786399,1.659676
2017-10-31,2.350085,2.100313,1.787695,1.660536
2017-11-01,2.355035,2.104504,1.791952,1.664368
2017-11-02,2.365974,2.098164,1.796818,1.667945
2017-11-03,2.378348,2.105397,1.801173,1.671512
2017-11-06,2.380287,2.089047,1.797444,1.665412
2017-11-07,2.384481,2.103660,1.800694,1.669676
2017-11-08,2.377823,2.097511,1.800846,1.671376
2017-11-09,2.363496,2.080240,1.792701,1.664740
2017-11-10,2.383030,2.105274,1.797967,1.667652
2017-11-13,2.387100,2.102801,1.800652,1.671232
2017-11-14,2.388447,2.104666,1.797337,1.668621
2017-11-15,2.361765,2.078773,1.780377,1.653232
2017-11-16,2.380223,2.099438,1.794306,1.665572
2017-11-17,2.366222,2.096299,1.787259,1.658703
2017-11-20,2.377526,2.109834,1.794045,1.664260
2017-11-21,2.399523,2.120272,1.806361,1.675243
2017-11-22,2.385307,2.124289,1.805177,1.674837
2017-11-24,2.396451,2.127863,1.809009,1.678437
2017-11-27,2.393156,2.131484,1.808995,1.680036
2017-11-28,2.410183,2.146862,1.828739,1.698555
2017-11-29,2.388869,2.125514,1.823882,1.697203
2017-11-30,2.418512,2.159051,1.846985,1.717375
2017-12-01,2.406776,2.150840,1.845000,1.716707
2017-12-04,2.362951,2.131102,1.835856,1.711532
2017-12-05,2.351515,2.129349,1.826952,1.703351
2017-12-06,2.360017,2.130575,1.826278,1.702891
2017-12-07,2.371526,2.131131,1.829424,1.702952
2017-12-08,2.388474,2.136225,1.839626,1.711592
2017-12-11,2.392612,2.146081,1.846662,1.717577
2017-12-12,2.393096,2.137822,1.852714,1.723907
2017-12-13,2.384443,2.143744,1.856682,1.729294
2017-12-14,2.368556,2.131973,1.845551,1.719183
2017-12-15,2.396802,2.152147,1.861973,1.732903
2017-12-18,2.414130,2.178894,1.875662,1.743078
2017-12-19,2.389398,2.177482,1.864875,1.733973
2017-12-20,2.388244,2.179125,1.864532,1.733238
2017-12-21,2.385764,2.177410,1.870585,1.737199
2017-12-22,2.382768,2.176099,1.870330,1.737269
2017-12-26,2.386507,2.181349,1.867954,1.735553
2017-12-27,2.393102,2.186739,1.871563,1.739052
2017-12-28,2.403566,2.192018,1.876926,1.743477
2017-12-29,2.381786,2.176717,1.865137,1.733676
2018-01-02,2.394629,2.185378,1.874270,1.739564
2018-01-03,2.434961,2.215980,1.883955,1.745494
2018-01-04,2.442476,2.231996,1.896510,1.756643
2018-01-05,2.466789,2.250238,1.906139,1.764944
2018-01-08,2.485733,2.271396,1.910761,1.767746
2018-01-09,2.494539,2.280852,1.915006,1.771792
2018-01-10,2.488350,2.279020,1.911611,1.767683
2018-01-11,2.504379,2.293877,1.921786,1.776424
2018-01-12,2.520205,2.300268,1.932707,1.785294
2018-01-16,2.522841,2.302434,1.930150,1.784991
2018-01-17,2.551649,2.319608,1.945420,1.798861
2018-01-18,2.554878,2.323939,1.940436,1.794411
2018-01-19,2.576687,2.348571,1.951984,1.804187
2018-01-22,2.601046,2.369163,1.969675,1.820266
2018-01-23,2.600164,2.354696,1.965621,1.812789
2018-01-24,2.591364,2.352474,1.968804,1.816633
2018-01-25,2.604505,2.364538,1.975351,1.822891
2018-01-26,2.631420,2.385117,1.990874,1.836818
2018-01-29,2.614166,2.362668,1.972551,1.817672
2018-01-30,2.574281,2.340376,1.951256,1.798777
2018-01-31,2.578915,2.331887,1.958533,1.803194
2018-02-01,2.566631,2.320921,1.956755,1.802271
2018-02-02,2.507259,2.269587,1.906934,1.758618
2018-02-05,2.371234,2.149301,1.820525,1.680311
2018-02-06,2.450149,2.209406,1.857950,1.709544
2018-02-07,2.446710,2.206122,1.844401,1.697183
2018-02-08,2.332634,2.117158,1.776406,1.636696
2018-02-09,2.410932,2.171912,1.814467,1.668010
2018-02-12,2.431574,2.192517,1.838519,1.690887
2018-02-13,2.452056,2.207893,1.848593,1.698553
2018-02-14,2.497812,2.234191,1.866533,1.709927
2018-02-15,2.521282,2.261096,1.889956,1.730587
2018-02-16,2.514066,2.259156,1.889499,1.732726
2018-02-20,2.514363,2.246262,1.876919,1.717272
2018-02-21,2.486868,2.218601,1.857630,1.699212
2018-02-22,2.501902,2.237068,1.865850,1.706640
2018-02-23,2.548186,2.268402,1.896083,1.732720
2018-02-26,2.574898,2.286876,1.914945,1.749246
2018-02-27,2.552765,2.268023,1.893049,1.729039
2018-02-28,2.503088,2.213928,1.862741,1.701748
2018-03-01,2.453954,2.182207,1.838133,1.683037
2018-03-02,2.455421,2.185043,1.845213,1.690410
2018-03-05,2.484562,2.212717,1.865710,1.708626
2018-03-06,2.498932,2.230908,1.873140,1.713059
2018-03-07,2.497795,2.221246,1.868714,1.709248
2018-03-08,2.504860,2.231290,1.881710,1.722500
2018-03-09,2.552841,2.260783,1.909524,1.745566
2018-03-12,2.544928,2.250010,1.906569,1.741325
2018-03-13,2.532643,2.247941,1.897513,1.735435
2018-03-14,2.520294,2.239102,1.882283,1.720958
2018-03-15,2.539931,2.250669,1.888814,1.725990
2018-03-16,2.548012,2.259957,1.893468,1.729700
2018-03-19,2.494937,2.220530,1.863294,1.704304
2018-03-20,2.524649,2.240233,1.870398,1.708502
2018-03-21,2.513122,2.224420,1.863195,1.701300
2018-03-22,2.424673,2.164984,1.814543,1.660312
2018-03-23,2.365496,2.124703,1.777657,1.629197
2018-03-26,2.466641,2.182329,1.830028,1.672230
2018-03-27,2.392398,2.151610,1.803915,1.655501
2018-03-28,2.380169,2.150784,1.801673,1.655937
2018-03-29,2.415803,2.173746,1.821341,1.670875
2018-04-02,2.363734,2.119534,1.786755,1.640383
2018-04-03,2.406527,2.157206,1.814588,1.666542
2018-04-04,2.439148,2.168879,1.834676,1.685480
2018-04-05,2.439268,2.175033,1.843730,1.693701
2018-04-06,2.377730,2.129953,1.805667,1.661376
2018-04-09,2.385373,2.131466,1.811756,1.665934
2018-04-10,2.451998,2.189938,1.848409,1.695813
2018-04-11,2.424328,2.180442,1.833237,1.682945
2018-04-12,2.471986,2.204873,1.855627,1.699361
2018-04-13,2.458549,2.207748,1.852605,1.699304
2018-04-16,2.484378,2.224294,1.870631,1.716068
2018-04-17,2.536744,2.241309,1.891557,1.733850
2018-04-18,2.534551,2.245494,1.887949,1.728903
2018-04-19,2.519269,2.215900,1.874074,1.715764
2018-04-20,2.504775,2.197556,1.858697,1.701187
2018-04-23,2.494836,2.190565,1.853481,1.698325
2018-04-24,2.452893,2.146397,1.830177,1.679518
2018-04-25,2.439476,2.144326,1.828527,1.678788
2018-04-26,2.482100,2.177219,1.850270,1.696926
2018-04-27,2.496350,2.164596,1.851886,1.700437
2018-04-30,2.463369,2.151061,1.832939,1.681885
2018-05-01,2.474238,2.156554,1.833683,1.680064
2018-05-02,2.451428,2.133535,1.820031,1.665510
2018-05-03,2.467198,2.149358,1.825038,1.668794
2018-05-04,2.499719,2.183635,1.848110,1.688783
2018-05-07,2.527837,2.212492,1.858786,1.694263
2018-05-08,2.526072,2.207951,1.854924,1.688677
2018-05-09,2.546043,2.239884,1.871962,1.701586
2018-05-10,2.577925,2.267512,1.895255,1.723010
2018-05-11,2.577865,2.265580,1.900817,1.730672
2018-05-14,2.588603,2.266672,1.903986,1.732701
2018-05-15,2.543291,2.233174,1.884725,1.716742
2018-05-16,2.546358,2.242605,1.888790,1.720208
2018-05-17,2.545012,2.241319,1.888742,1.721467
2018-05-18,2.545365,2.242017,1.885702,1.718859
2018-05-21,2.564157,2.257617,1.901377,1.733202
2018-05-22,2.550552,2.243594,1.895577,1.728239
2018-05-23,2.573246,2.265516,1.903990,1.734764
2018-05-24,2.562151,2.256975,1.893658,1.725233
2018-05-25,2.565562,2.257326,1.890955,1.723421
2018-05-29,2.538778,2.241578,1.868475,1.705197
2018-05-30,2.571704,2.271607,1.894691,1.728677
2018-05-31,2.547584,2.244988,1.875005,1.710099
2018-06-01,2.583764,2.268321,1.896013,1.727489
2018-06-04,2.611904,2.285752,1.906253,1.736387
2018-06-05,2.613950,2.284017,1.905688,1.735111
2018-06-06,2.635445,2.309817,1.926801,1.753794
2018-06-07,2.623301,2.319825,1.929330,1.758080
2018-06-08,2.627110,2.328067,1.935299,1.765554
2018-06-11,2.625773,2.331340,1.934789,1.765557
2018-06-12,2.633888,2.331851,1.935011,1.765247
2018-06-13,2.615357,2.312930,1.921389,1.751867
2018-06-14,2.628521,2.316641,1.922764,1.752610
2018-06-15,2.609027,2.312094,1.916169,1.749956
2018-06-18,2.607925,2.292646,1.907192,1.739564
2018-06-19,2.573427,2.271705,1.893594,1.731115
2018-06-20,2.586590,2.268565,1.892445,1.728411
2018-06-21,2.558442,2.250850,1.882468,1.721513
2018-06-22,2.551195,2.255851,1.888875,1.730919
2018-06-25,2.497449,2.215406,1.865448,1.714205
2018-06-26,2.500942,2.217118,1.867330,1.714824
2018-06-27,2.476209,2.197812,1.858404,1.708199
2018-06-28,2.496984,2.222941,1.875651,1.723251
2018-06-29,2.492078,2.208723,1.874018,1.723174
2018-07-02,2.506584,2.227661,1.881603,1.727949
2018-07-03,2.492750,2.207141,1.872717,1.723180
2018-07-05,2.531174,2.237458,1.895730,1.744841
2018-07-06,2.550729,2.247855,1.906615,1.753583
2018-07-09,2.568926,2.283721,1.923527,1.764487
2018-07-10,2.586541,2.299572,1.936349,1.778289
2018-07-11,2.560241,2.269547,1.915870,1.761087
2018-07-12,2.590108,2.289330,1.932937,1.774365
2018-07-13,2.595566,2.294400,1.935734,1.776945
2018-07-16,2.577449,2.290004,1.935414,1.775750
2018-07-17,2.577737,2.293204,1.941731,1.781885
2018-07-18,2.577158,2.303969,1.940175,1.779687
2018-07-19,2.569310,2.292575,1.931824,1.771919
2018-07-20,2.563741,2.285720,1.935521,1.774989
2018-07-23,2.569847,2.283878,1.937796,1.776156
2018-07-24,2.575022,2.299893,1.953105,1.791263
2018-07-25,2.614806,2.319713,1.973496,1.808475
2018-07-26,2.637096,2.339006,1.985271,1.819805
2018-07-27,2.620669,2.334125,1.980758,1.817521
2018-07-30,2.585831,2.311244,1.968999,1.809385
2018-07-31,2.601723,2.320327,1.976538,1.816116
2018-08-01,2.599105,2.319314,1.975291,1.814766
2018-08-02,2.613903,2.331864,1.980763,1.819031
2018-08-03,2.631042,2.343341,1.990502,1.828390
2018-08-06,2.634477,2.349605,1.989283,1.826831
2018-08-07,2.645264,2.361762,1.994985,1.830190
2018-08-08,2.647619,2.361687,1.991215,1.826491
2018-08-09,2.645223,2.361501,1.986824,1.823503
2018-08-10,2.623542,2.347015,1.970964,1.810105
2018-08-13,2.619455,2.340906,1.962823,1.802931
2018-08-14,2.637486,2.360221,1.973287,1.810807
2018-08-15,2.618727,2.349316,1.966343,1.807337
2018-08-16,2.642646,2.371111,1.988928,1.828669
2018-08-17,2.638868,2.357231,1.998434,1.840082
2018-08-20,2.647757,2.367160,2.004577,1.845866
2018-08-21,2.639287,2.377010,2.005023,1.843709
2018-08-22,2.655976,2.390742,2.003506,1.839066
2018-08-23,2.658128,2.391388,2.000715,1.836410
2018-08-24,2.695346,2.410873,2.013924,1.847716
2018-08-27,2.721669,2.434034,2.034676,1.863490
2018-08-28,2.733834,2.430559,2.037287,1.865433
2018-08-29,2.751928,2.441838,2.045285,1.871502
2018-08-30,2.740490,2.435662,2.037227,1.864742
2018-08-31,2.749359,2.432576,2.035730,1.861922
2018-09-04,2.743027,2.423581,2.030147,1.855742
2018-09-05,2.728307,2.439712,2.036256,1.864776
2018-09-06,2.724375,2.443031,2.034662,1.865375
2018-09-07,2.708876,2.436841,2.027333,1.858662
2018-09-10,2.704645,2.429336,2.026998,1.858320
2018-09-11,2.719785,2.439938,2.036735,1.867415
2018-09-12,2.718232,2.452259,2.038240,1.871132
2018-09-13,2.750540,2.459739,2.053598,1.883867
2018-09-14,2.759783,2.461567,2.053229,1.882802
2018-09-17,2.745003,2.466209,2.052665,1.884018
2018-09-18,2.741860,2.456841,2.053708,1.883496
2018-09-19,2.737978,2.456771,2.067771,1.893074
2018-09-20,2.754866,2.477531,2.086299,1.911702
2018-09-21,2.754406,2.483595,2.086948,1.913872
2018-09-24,2.749731,2.468525,2.073742,1.899799
2018-09-25,2.743399,2.447365,2.066358,1.890538
2018-09-26,2.730988,2.446012,2.057334,1.884023
2018-09-27,2.744359,2.454474,2.061378,1.888164
2018-09-28,2.784255,2.462807,2.067071,1.892179
2018-10-01,2.813921,2.482409,2.088642,1.910274
2018-10-02,2.814624,2.501992,2.095513,1.917663
2018-10-03,2.819480,2.497474,2.093959,1.912686
2018-10-04,2.782793,2.483762,2.079721,1.901597
2018-10-05,2.751109,2.476453,2.064689,1.891373
2018-10-08,2.742870,2.479770,2.068000,1.896532
2018-10-09,2.745168,2.492229,2.063319,1.893798
2018-10-10,2.633960,2.436119,2.002595,1.844753
2018-10-11,2.567747,2.381744,1.955234,1.800486
2018-10-12,2.618265,2.406837,1.976453,1.816688
2018-10-15,2.588026,2.401706,1.968360,1.813003
2018-10-16,2.666819,2.448571,2.010228,1.848625
2018-10-17,2.644328,2.451422,2.010843,1.850883
2018-10-18,2.611297,2.438986,1.992952,1.837649
2018-10-19,2.579778,2.488200,1.998616,1.851200
2018-10-22,2.573376,2.477962,1.993366,1.845853
2018-10-23,2.530003,2.506619,1.978223,1.840271
2018-10-24,2.420665,2.478062,1.929532,1.806853
2018-10-25,2.495941,2.498434,1.962691,1.831280
2018-10-26,2.442722,2.459171,1.934099,1.805517
2018-10-29,2.397162,2.458357,1.926573,1.803583
2018-10-30,2.464078,2.495052,1.964975,1.836578
2018-10-31,2.507825,2.505386,1.988135,1.851977
2018-11-01,2.524839,2.507177,1.996415,1.856784
2018-11-02,2.503891,2.494381,1.990748,1.853358
2018-11-05,2.504042,2.502194,1.998760,1.863636
2018-11-06,2.515991,2.512393,2.013006,1.876711
2018-11-07,2.575154,2.565246,2.050051,1.907848
2018-11-08,2.563625,2.564792,2.041847,1.903696
2018-11-09,2.554508,2.555768,2.025625,1.893760
2018-11-12,2.489547,2.511978,1.984482,1.865170
2018-11-13,2.505119,2.511709,1.984018,1.861777
2018-11-14,2.479844,2.489146,1.965467,1.846886
2018-11-15,2.505192,2.515751,1.986898,1.862807
2018-11-16,2.438404,2.519194,1.977937,1.866094
2018-11-19,2.363056,2.466747,1.948425,1.848397
2018-11-20,2.338733,2.415636,1.911071,1.812082
2018-11-21,2.314760,2.411707,1.905285,1.804970
2018-11-23,2.309571,2.398492,1.891409,1.793440
2018-11-26,2.356114,2.441497,1.919175,1.814104
2018-11-27,2.380032,2.468469,1.926338,1.823357
2018-11-28,2.443371,2.518078,1.967891,1.857249
2018-11-29,2.429134,2.506615,1.962565,1.853039
2018-11-30,2.457061,2.529979,1.982338,1.871893
2018-12-03,2.479935,2.536899,2.004087,1.884891
2018-12-04,2.399805,2.471249,1.944263,1.839323
2018-12-06,2.406115,2.468662,1.936427,1.832485
2018-12-07,2.333769,2.406549,1.890878,1.795977
2018-12-10,2.348587,2.427749,1.895923,1.799425
2018-12-11,2.349199,2.429150,1.895773,1.802656
2018-12-12,2.345408,2.419322,1.897556,1.801470
2018-12-13,2.353560,2.434322,1.905487,1.810809
2018-12-14,2.298586,2.395804,1.870668,1.776919
2018-12-17,2.238896,2.337750,1.830281,1.736839
2018-12-18,2.246818,2.354264,1.835296,1.739158
2018-12-19,2.202665,2.323146,1.805684,1.714236
2018-12-20,2.165009,2.286669,1.778854,1.689951
2018-12-21,2.124829,2.229063,1.747320,1.665663
2018-12-24,2.058069,2.158042,1.690831,1.609653
2018-12-26,2.146603,2.259982,1.763486,1.674358
2018-12-27,2.156775,2.278646,1.779315,1.690989
2018-12-28,2.164215,2.268770,1.774959,1.686065
2018-12-31,2.184656,2.298870,1.790555,1.700805
2019-01-02,2.177503,2.288451,1.791137,1.698085
2019-01-03,2.114212,2.235140,1.745165,1.661507
2019-01-04,2.181332,2.294038,1.800360,1.708104
2019-01-07,2.209933,2.292152,1.808737,1.712309
2019-01-08,2.229344,2.321047,1.825348,1.731292
2019-01-09,2.237376,2.311226,1.828201,1.729247
2019-01-10,2.265052,2.321548,1.842318,1.742297
2019-01-11,2.279072,2.325693,1.844133,1.744353
2019-01-14,2.279000,2.313947,1.840816,1.739878
2019-01-15,2.297289,2.342670,1.856187,1.754823
2019-01-16,2.297604,2.330464,1.868061,1.760502
2019-01-17,2.310735,2.336774,1.880160,1.769623
2019-01-18,2.356004,2.361618,1.908839,1.794229
2019-01-22,2.316878,2.336901,1.881260,1.773422
2019-01-23,2.327498,2.376670,1.890955,1.786207
2019-01-24,2.344966,2.361396,1.890878,1.781005
2019-01-25,2.366033,2.365113,1.908192,1.792835
2019-01-28,2.253902,2.327411,1.870684,1.768263
2019-01-29,2.227406,2.301547,1.867719,1.767016
2019-01-30,2.277145,2.354465,1.903355,1.796852
2019-01-31,2.313454,2.373678,1.917564,1.810880
2019-02-01,2.316839,2.359787,1.924020,1.819343
2019-02-04,2.330075,2.381410,1.935671,1.827206
2019-02-05,2.333451,2.393343,1.943354,1.832871
2019-02-06,2.340715,2.383913,1.941193,1.830693
2019-02-07,2.317069,2.363159,1.922971,1.817116
2019-02-08,2.308340,2.367745,1.922457,1.817483
2019-02-11,2.295949,2.366157,1.918337,1.814986
2019-02-12,2.341241,2.401728,1.949074,1.840755
2019-02-13,2.350530,2.407122,1.954689,1.845694
2019-02-14,2.353274,2.361954,1.940023,1.825495
2019-02-15,2.393915,2.395505,1.968751,1.849596
2019-02-19,2.390959,2.392738,1.968907,1.850572
2019-02-20,2.400244,2.413204,1.978012,1.857173
2019-02-21,2.390734,2.424809,1.976025,1.857988
2019-02-22,2.409118,2.436454,1.987741,1.867588
2019-02-25,2.409275,2.443889,1.992911,1.869888
2019-02-26,2.391242,2.429613,1.986081,1.864719
2019-02-27,2.358849,2.432072,1.979952,1.858997
2019-02-28,2.332464,2.425391,1.969026,1.851129
2019-03-01,2.340901,2.434220,1.976864,1.857763
2019-03-04,2.324973,2.421491,1.971543,1.852824
2019-03-05,2.332458,2.424995,1.971559,1.853484
2019-03-06,2.312955,2.403757,1.959373,1.844058
2019-03-07,2.288091,2.390299,1.946573,1.834742
