Date,Markowitz MVO,Random Forest,Equal Weight,Risk Parity
2016-07-15,1.350102,1.259246,1.203031,1.188746
2016-07-18,1.353377,1.259152,1.204687,1.190088
2016-07-19,1.364486,1.263798,1.205216,1.191143
2016-07-20,1.368768,1.267350,1.210168,1.194600
2016-07-21,1.360902,1.260996,1.205614,1.190645
2016-07-22,1.367800,1.271578,1.210049,1.195274
2016-07-25,1.364845,1.273652,1.206903,1.191801
2016-07-26,1.365923,1.284558,1.209828,1.192368
2016-07-27,1.374013,1.279915,1.209450,1.190478
2016-07-28,1.380781,1.279384,1.210379,1.191558
2016-07-29,1.389370,1.284623,1.213485,1.194995
2016-08-01,1.390922,1.273949,1.208841,1.190551
2016-08-02,1.382001,1.271213,1.204157,1.186584
2016-08-03,1.383153,1.275043,1.208633,1.189651
2016-08-04,1.390261,1.278147,1.210349,1.190869
2016-08-05,1.401353,1.287552,1.218913,1.197320
2016-08-08,1.401457,1.290454,1.220645,1.198450
2016-08-09,1.403811,1.291133,1.221929,1.199790
2016-08-10,1.401160,1.286034,1.218303,1.197141
2016-08-11,1.408441,1.293584,1.223476,1.201701
2016-08-12,1.422962,1.311882,1.228359,1.205835
2016-08-15,1.420144,1.312455,1.232353,1.209069
2016-08-16,1.410331,1.305960,1.228806,1.204750
2016-08-17,1.406588,1.302817,1.229013,1.205905
2016-08-18,1.409876,1.307403,1.230935,1.207569
2016-08-19,1.410514,1.304437,1.230063,1.206201
2016-08-22,1.409774,1.304569,1.229255,1.205017
2016-08-23,1.414708,1.307816,1.232182,1.207927
2016-08-24,1.401278,1.299705,1.226266,1.202489
2016-08-25,1.394467,1.293302,1.225070,1.201539
2016-08-26,1.392553,1.290948,1.220837,1.196605
2016-08-29,1.397769,1.298091,1.227322,1.203260
2016-08-30,1.392153,1.293655,1.225079,1.200226
2016-08-31,1.387209,1.291129,1.222397,1.198023
2016-09-01,1.394416,1.295589,1.224611,1.200220
2016-09-02,1.400115,1.299949,1.229828,1.205626
2016-09-06,1.402992,1.303358,1.232888,1.209004
2016-09-07,1.400701,1.304684,1.232108,1.208089
2016-09-08,1.397478,1.303185,1.229444,1.205179
2016-09-09,1.356859,1.264005,1.198361,1.174716
2016-09-12,1.378224,1.284163,1.215931,1.192338
2016-09-13,1.360675,1.267447,1.199938,1.176446
2016-09-14,1.367159,1.275235,1.203887,1.179700
2016-09-15,1.389965,1.296534,1.219491,1.194098
2016-09-16,1.396366,1.300645,1.216395,1.191296
2016-09-19,1.400025,1.303244,1.216298,1.190659
2016-09-20,1.396514,1.300732,1.215102,1.189992
2016-09-21,1.419936,1.322407,1.227133,1.200686
2016-09-22,1.431094,1.331168,1.235879,1.209822
2016-09-23,1.425858,1.323865,1.227599,1.201989
2016-09-26,1.416588,1.314687,1.218481,1.193384
2016-09-27,1.433037,1.329666,1.228497,1.202742
2016-09-28,1.437952,1.343299,1.239275,1.211967
2016-09-29,1.423740,1.337490,1.229196,1.202270
2016-09-30,1.434006,1.352025,1.240378,1.212750
2016-10-03,1.427624,1.345022,1.235526,1.207727
2016-10-04,1.421649,1.342284,1.229681,1.201423
2016-10-05,1.420319,1.351869,1.234898,1.205253
2016-10-06,1.414022,1.349630,1.234355,1.204765
2016-10-07,1.412615,1.350109,1.226706,1.197913
2016-10-10,1.423026,1.358808,1.232475,1.202895
2016-10-11,1.402758,1.346925,1.220137,1.191125
2016-10-12,1.408455,1.352611,1.224278,1.195401
2016-10-13,1.404805,1.344923,1.221360,1.193270
2016-10-14,1.407024,1.353518,1.224584,1.195469
2016-10-17,1.408301,1.348945,1.222319,1.193795
2016-10-18,1.428268,1.367257,1.232267,1.202154
2016-10-19,1.427327,1.372736,1.235215,1.204199
2016-10-20,1.434949,1.377537,1.233854,1.201803
2016-10-21,1.438109,1.375689,1.233770,1.200337
2016-10-24,1.458149,1.392820,1.241736,1.206897
2016-10-25,1.462331,1.395064,1.242668,1.208443
2016-10-26,1.454320,1.390383,1.240547,1.206368
2016-10-27,1.443174,1.377292,1.233683,1.200535
2016-10-28,1.436659,1.375609,1.231256,1.198263
