Date,Markowitz MVO,Random Forest,Equal Weight,Risk Parity
2018-09-07,-0.005671,-0.003576,-0.003637,-0.003636
2018-09-10,-0.001843,-0.003235,-0.000224,-0.000243
2018-09-11,0.005682,0.006807,0.004751,0.004844
2018-09-12,-0.000900,0.004188,0.000696,0.001948
2018-09-13,0.011845,0.004965,0.007473,0.006754
2018-09-14,0.003388,-0.001732,-0.000209,-0.000584
2018-09-17,-0.005575,-0.000406,-0.000319,0.000598
2018-09-18,-0.001463,-0.003043,0.000478,-0.000306
2018-09-19,-0.001773,-0.001300,0.006695,0.004950
2018-09-20,0.005894,0.010228,0.008873,0.009745
2018-09-21,-0.000226,0.001826,0.000292,0.001115
2018-09-24,-0.001711,-0.006692,-0.006417,-0.007439
2018-09-25,-0.002510,-0.008179,-0.003591,-0.004906
2018-09-26,-0.004573,-0.000776,-0.004390,-0.003464
2018-09-27,0.004959,0.005165,0.001942,0.002176
2018-09-28,0.014320,0.001500,0.002640,0.002058
2018-10-01,0.010902,0.007549,0.010309,0.009463
2018-10-02,-0.000256,0.007566,0.003256,0.003831
2018-10-03,0.001180,-0.000336,-0.000790,-0.002644
2018-10-04,-0.013306,-0.003863,-0.006875,-0.005875
2018-10-05,-0.011175,-0.003170,-0.007302,-0.005436
2018-10-08,-0.003227,0.001345,0.001573,0.002688
2018-10-09,0.000555,0.003945,-0.002345,-0.001509
2018-10-10,-0.041833,-0.023320,-0.030036,-0.026396
2018-10-11,-0.025232,-0.022637,-0.024000,-0.024349
2018-10-12,0.019760,0.009013,0.010669,0.008878
2018-10-15,-0.011907,-0.002278,-0.004206,-0.002129
2018-10-16,0.030388,0.020294,0.020972,0.019396
2018-10-17,-0.008391,0.001197,0.000212,0.001123
2018-10-18,-0.012654,-0.006984,-0.009030,-0.007263
2018-10-19,-0.012356,0.019109,0.002479,0.006930
2018-10-22,-0.002227,-0.004830,-0.002750,-0.002985
2018-10-23,-0.017239,0.011602,-0.007972,-0.003331
2018-10-24,-0.045502,-0.010748,-0.025433,-0.018812
2018-10-25,0.031176,0.008419,0.016873,0.013280
2018-10-26,-0.021575,-0.016294,-0.014728,-0.014218
2018-10-29,-0.019634,0.001702,-0.004112,-0.001259
2018-10-30,0.026506,0.014353,0.019502,0.017983
2018-10-31,0.017689,0.005286,0.011570,0.008224
2018-11-01,0.006395,0.001597,0.004086,0.002529
2018-11-02,-0.008363,-0.008105,-0.003030,-0.002029
2018-11-05,0.000317,0.002123,0.003945,0.005461
2018-11-06,0.004416,0.003821,0.007074,0.006964
2018-11-07,0.023264,0.020694,0.018146,0.016363
2018-11-08,-0.004373,-0.001014,-0.004094,-0.002243
2018-11-09,-0.003491,-0.004014,-0.008090,-0.005327
2018-11-12,-0.026304,-0.020886,-0.020883,-0.015513
2018-11-13,0.005857,0.002798,-0.000360,-0.001896
2018-11-14,-0.010352,-0.009483,-0.009438,-0.008077
2018-11-15,0.009967,0.011551,0.010768,0.008518
2018-11-16,-0.030863,-0.008339,-0.005917,0.000903
2018-11-19,-0.032569,-0.027117,-0.015608,-0.009944
2018-11-20,-0.010288,-0.019263,-0.019496,-0.019925
2018-11-21,-0.010835,-0.003295,-0.003117,-0.004017
2018-11-23,-0.001814,-0.004666,-0.007365,-0.006460
2018-11-26,0.019946,0.018860,0.014450,0.011366
