Date,Markowitz MVO,Random Forest,Equal Weight
2019-05-21,0.909668,1.098058,1.098448
2019-05-22,0.905236,1.090380,1.094243
2019-05-23,0.892655,1.081564,1.081779
2019-05-24,0.889884,1.088767,1.082936
2019-05-28,0.877702,1.077571,1.068744
2019-05-29,0.869646,1.071086,1.058715
2019-05-30,0.869825,1.057229,1.059543
2019-05-31,0.861173,1.021782,1.043344
2019-06-03,0.854027,1.047158,1.049501
2019-06-04,0.875412,1.050288,1.070665
2019-06-05,0.885887,1.062874,1.080013
2019-06-06,0.892041,1.069493,1.091161
2019-06-07,0.902008,1.069813,1.101066
2019-06-10,0.909804,1.061809,1.106618
2019-06-11,0.910975,1.074648,1.111296
2019-06-12,0.903773,1.080040,1.108123
2019-06-13,0.910821,1.083214,1.113131
2019-06-14,0.908953,1.090836,1.112084
2019-06-17,0.912297,1.083787,1.111392
2019-06-18,0.923428,1.090483,1.123995
2019-06-19,0.930959,1.094838,1.126327
2019-06-20,0.933844,1.101495,1.134709
2019-06-21,0.932114,1.107297,1.133433
2019-06-24,0.928531,1.114615,1.135440
2019-06-25,0.917012,1.109314,1.126784
2019-06-26,0.917474,1.102334,1.125755
2019-06-27,0.928453,1.106488,1.129703
2019-06-28,0.932055,1.107657,1.134138
2019-07-01,0.941653,1.109231,1.141741
2019-07-02,0.947787,1.124310,1.145022
2019-07-03,0.953333,1.131488,1.152059
2019-07-05,0.951842,1.131561,1.149283
2019-07-08,0.949899,1.124905,1.144512
2019-07-09,0.948759,1.116070,1.142531
2019-07-10,0.954542,1.124239,1.146869
2019-07-11,0.957706,1.132542,1.155763
2019-07-12,0.960929,1.142296,1.161189
2019-07-15,0.958565,1.146538,1.160248
2019-07-16,0.957081,1.143844,1.158849
2019-07-17,0.953195,1.137765,1.152369
2019-07-18,0.956568,1.140230,1.155403
2019-07-19,0.951275,1.127936,1.147570
2019-07-22,0.959483,1.123350,1.149607
2019-07-23,0.969587,1.123729,1.164454
2019-07-24,0.972133,1.122696,1.160311
2019-07-25,0.964893,1.122641,1.154523
2019-07-26,0.972494,1.134622,1.162019
2019-07-29,0.971918,1.141842,1.166053
2019-07-30,0.968833,1.140469,1.164105
2019-07-31,0.949147,1.124932,1.146379
2019-08-01,0.948439,1.116715,1.130923
2019-08-02,0.942506,1.114146,1.123417
2019-08-05,0.916060,1.087704,1.094379
2019-08-06,0.927836,1.095686,1.105251
2019-08-07,0.927908,1.097414,1.106131
2019-08-08,0.947413,1.113698,1.124031
2019-08-09,0.941825,1.111345,1.116388
2019-08-12,0.930704,1.103739,1.104873
2019-08-13,0.944647,1.125972,1.122593
2019-08-14,0.915265,1.105057,1.091002
2019-08-15,0.917614,1.110730,1.094185
2019-08-16,0.935136,1.123664,1.113400
2019-08-19,0.948623,1.131538,1.128082
2019-08-20,0.938020,1.118604,1.115251
2019-08-21,0.945840,1.124201,1.123019
2019-08-22,0.944464,1.119547,1.121907
2019-08-23,0.918362,1.093279,1.090602
2019-08-26,0.929047,1.106415,1.102030
2019-08-27,0.925725,1.103488,1.096617
2019-08-28,0.929335,1.117071,1.104574
2019-08-29,0.945308,1.125947,1.119908
2019-08-30,0.946479,1.129753,1.123394
2019-09-03,0.938909,1.123595,1.115611
2019-09-04,0.948597,1.130124,1.126979
2019-09-05,0.960736,1.141668,1.142309
2019-09-06,0.959409,1.145715,1.143998
2019-09-09,0.957253,1.142711,1.146510
2019-09-10,0.952731,1.152236,1.153252
2019-09-11,0.953750,1.166559,1.162560
2019-09-12,0.963866,1.164915,1.165450
2019-09-13,0.967513,1.159099,1.166685
2019-09-16,0.961710,1.153077,1.160666
2019-09-17,0.968272,1.157220,1.163860
2019-09-18,0.972233,1.159672,1.165044
2019-09-19,0.980255,1.159751,1.163917
2019-09-20,0.972519,1.160780,1.158405
2019-09-23,0.971983,1.158041,1.158630
2019-09-24,0.961545,1.155714,1.148253
2019-09-25,0.971056,1.154953,1.154363
2019-09-26,0.971541,1.151193,1.150652
2019-09-27,0.964983,1.149972,1.147589
2019-09-30,0.969556,1.157785,1.151564
2019-10-01,0.957014,1.132869,1.137663
2019-10-02,0.941027,1.105264,1.119865
2019-10-03,0.948434,1.116306,1.127540
2019-10-04,0.963170,1.132252,1.144176
2019-10-07,0.957304,1.120693,1.142127
2019-10-08,0.943868,1.100804,1.123641
2019-10-09,0.955070,1.111311,1.131983
2019-10-10,0.961286,1.124960,1.142871
2019-10-11,0.965701,1.136873,1.156040
2019-10-14,0.965062,1.138389,1.154392
2019-10-15,0.978078,1.145542,1.174448
2019-10-16,0.974559,1.128793,1.172234
2019-10-17,0.973750,1.128686,1.178354
2019-10-18,0.969502,1.123649,1.172685
2019-10-21,0.982440,1.137925,1.183738
2019-10-22,0.983790,1.143069,1.187138
2019-10-23,0.989956,1.152573,1.195042
2019-10-24,1.000910,1.142434,1.194459
2019-10-25,1.000918,1.145920,1.202326
2019-10-28,1.004207,1.137436,1.204586
2019-10-29,1.001539,1.135289,1.204207
2019-10-30,1.009128,1.127507,1.209901
2019-10-31,1.003357,1.123559,1.204827
2019-11-01,1.008503,1.151689,1.216856
2019-11-04,1.005890,1.177454,1.223182
2019-11-05,1.002748,1.194217,1.220126
2019-11-06,1.007031,1.175236,1.221687
2019-11-07,1.007322,1.196551,1.229071
2019-11-08,1.012793,1.174870,1.229341
2019-11-11,1.012172,1.170051,1.225655
2019-11-12,1.012219,1.155727,1.225262
2019-11-13,1.015994,1.147893,1.226794
2019-11-14,1.020129,1.143358,1.227745
2019-11-15,1.027443,1.153566,1.238678
2019-11-18,1.034115,1.143913,1.243210
2019-11-19,1.035314,1.134721,1.241049
2019-11-20,1.034959,1.136858,1.239572
2019-11-21,1.030830,1.159229,1.240202
2019-11-22,1.032263,1.155930,1.242382
2019-11-25,1.039185,1.149509,1.253199
2019-11-26,1.047096,1.148835,1.255545
2019-11-27,1.047995,1.148859,1.258516
2019-11-29,1.043776,1.141455,1.254326
2019-12-02,1.036396,1.143773,1.242228
2019-12-03,1.033962,1.136227,1.234401
2019-12-04,1.043621,1.147590,1.245413
2019-12-05,1.045808,1.145680,1.249788
2019-12-06,1.054341,1.161825,1.262434
2019-12-09,1.053000,1.163253,1.258174
2019-12-10,1.051139,1.156055,1.257348
2019-12-11,1.050542,1.154639,1.261375
2019-12-12,1.060642,1.173879,1.275538
2019-12-13,1.062851,1.157571,1.274362
2019-12-16,1.066563,1.168952,1.281861
2019-12-17,1.063494,1.165920,1.284399
2019-12-18,1.061564,1.166630,1.281916
2019-12-19,1.065143,1.159390,1.286569
2019-12-20,1.071754,1.171532,1.295145
2019-12-23,1.070166,1.174286,1.296411
2019-12-24,1.071791,1.169994,1.295434
2019-12-26,1.079211,1.171720,1.302053
2019-12-27,1.082106,1.169356,1.302290
2019-12-30,1.074887,1.162646,1.296015
2019-12-31,1.077863,1.167258,1.300996
2020-01-02,1.082561,1.183165,1.309700
2020-01-03,1.073414,1.175260,1.296060
2020-01-06,1.075513,1.183133,1.297776
2020-01-07,1.068895,1.173610,1.292349
2020-01-08,1.081771,1.157961,1.300274
2020-01-09,1.092217,1.166252,1.309791
2020-01-10,1.092498,1.157262,1.308554
2020-01-13,1.104595,1.169563,1.321269
2020-01-14,1.097151,1.159289,1.316556
2020-01-15,1.106937,1.159276,1.320929
2020-01-16,1.119787,1.156184,1.333395
2020-01-17,1.125779,1.153077,1.338538
2020-01-21,1.124502,1.139055,1.332624
2020-01-22,1.120642,1.131716,1.329417
2020-01-23,1.124683,1.126653,1.330863
2020-01-24,1.119747,1.120134,1.319995
2020-01-27,1.102112,1.094732,1.297076
2020-01-28,1.117378,1.093874,1.311952
2020-01-29,1.125623,1.086125,1.310307
2020-01-30,1.135688,1.096462,1.319399
2020-01-31,1.108258,1.051561,1.286747
2020-02-03,1.118860,1.029210,1.288657
2020-02-04,1.144092,1.018750,1.309314
2020-02-05,1.152431,1.060057,1.329416
2020-02-06,1.162258,1.047274,1.331002
2020-02-07,1.155977,1.040793,1.320930
2020-02-10,1.169117,1.031965,1.330765
2020-02-11,1.160273,1.041684,1.331856
2020-02-12,1.169417,1.053506,1.343410
2020-02-13,1.169953,1.048195,1.342994
2020-02-14,1.177012,1.044839,1.349645
2020-02-18,1.177822,1.033099,1.344565
2020-02-19,1.182176,1.039945,1.356914
2020-02-20,1.177145,1.033477,1.350130
2020-02-21,1.160036,1.022184,1.338239
2020-02-24,1.111118,0.974641,1.288345
2020-02-25,1.078906,0.936578,1.247775
2020-02-26,1.083494,0.917166,1.247261
2020-02-27,1.018755,0.861048,1.186237
2020-02-28,1.019942,0.884302,1.183059
2020-03-02,1.082598,0.925424,1.238112
2020-03-03,1.054480,0.884775,1.205751
2020-03-04,1.107474,0.906487,1.262693
2020-03-05,1.073038,0.865680,1.218491
2020-03-06,1.050673,0.824074,1.192391
2020-03-09,0.976261,0.719855,1.093972
2020-03-10,1.024094,0.746186,1.141706
2020-03-11,0.971259,0.717378,1.086861
2020-03-12,0.882817,0.634411,0.981848
2020-03-13,0.985955,0.655304,1.078022
2020-03-16,0.851666,0.586238,0.949749
2020-03-17,0.913842,0.625835,1.006058
2020-03-18,0.878734,0.563835,0.949395
2020-03-19,0.863191,0.580670,0.945045
2020-03-20,0.821967,0.552470,0.896216
2020-03-23,0.805171,0.532098,0.868271
2020-03-24,0.876385,0.594497,0.951086
2020-03-25,0.876796,0.622668,0.970326
2020-03-26,0.931710,0.649453,1.029065
2020-03-27,0.913177,0.621535,0.995652
2020-03-30,0.958272,0.632445,1.035422
2020-03-31,0.937658,0.637645,1.022711
2020-04-01,0.903758,0.630105,0.975964
2020-04-02,0.922283,0.675616,1.010233
2020-04-03,0.913749,0.656058,0.990513
2020-04-06,0.979294,0.676943,1.051806
2020-04-07,0.968690,0.689252,1.052868
2020-04-08,0.978359,0.729999,1.093898
2020-04-09,0.978418,0.718645,1.107423
2020-04-13,0.980608,0.712286,1.085234
2020-04-14,1.027969,0.707902,1.112544
2020-04-15,1.017141,0.675477,1.091562
2020-04-16,1.047227,0.654399,1.099331
2020-04-17,1.056415,0.716461,1.127807
2020-04-20,1.035265,0.683280,1.102481
2020-04-21,0.991539,0.679051,1.072792
2020-04-22,1.024657,0.697924,1.089925
2020-04-23,1.012181,0.718196,1.093767
2020-04-24,1.030496,0.722791,1.105905
2020-04-27,1.027540,0.726017,1.121966
2020-04-28,1.002198,0.742048,1.118612
2020-04-29,1.046191,0.780306,1.139495
2020-04-30,1.056634,0.764210,1.125777
2020-05-01,1.028916,0.709704,1.095320
2020-05-04,1.053780,0.736073,1.098411
2020-05-05,1.065033,0.735460,1.105433
2020-05-06,1.075470,0.721668,1.094917
2020-05-07,1.081697,0.725525,1.101934
2020-05-08,1.088041,0.756050,1.127743
2020-05-11,1.100110,0.748776,1.121391
2020-05-12,1.074904,0.736156,1.094037
2020-05-13,1.058525,0.700078,1.072139
2020-05-14,1.063108,0.705971,1.088086
2020-05-15,1.078484,0.701063,1.091630
2020-05-18,1.088740,0.752760,1.132798
2020-05-19,1.081177,0.729402,1.112868
2020-05-20,1.096070,0.751570,1.133338
2020-05-21,1.082826,0.738485,1.122135
2020-05-22,1.083298,0.739200,1.124527
2020-05-26,1.071785,0.759708,1.146549
2020-05-27,1.073201,0.765447,1.167791
2020-05-28,1.070777,0.746663,1.167134
2020-05-29,1.081642,0.754465,1.169644
2020-06-01,1.079161,0.766132,1.175589
2020-06-02,1.091368,0.782595,1.187733
2020-06-03,1.094021,0.812677,1.209237
2020-06-04,1.079524,0.810739,1.205442
2020-06-05,1.104492,0.871262,1.241828
2020-06-08,1.111315,0.897062,1.250671
2020-06-09,1.119779,0.877639,1.242380
2020-06-10,1.160562,0.831714,1.236667
2020-06-11,1.096506,0.757429,1.156792
2020-06-12,1.105125,0.772779,1.173134
2020-06-15,1.112166,0.772062,1.182991
2020-06-16,1.139092,0.788912,1.205486
2020-06-17,1.143027,0.763856,1.197828
2020-06-18,1.155202,0.768520,1.197462
2020-06-19,1.148297,0.753236,1.186643
2020-06-22,1.179755,0.759745,1.191893
2020-06-23,1.187610,0.763624,1.195430
2020-06-24,1.163426,0.727858,1.163005
2020-06-25,1.178036,0.738440,1.184652
2020-06-26,1.154217,0.713152,1.147748
2020-06-29,1.166556,0.724930,1.167808
2020-06-30,1.195986,0.731410,1.184470
2020-07-01,1.202278,0.714701,1.184977
2020-07-02,1.210732,0.720726,1.192665
2020-07-06,1.236974,0.725777,1.212329
2020-07-07,1.223289,0.706726,1.198800
2020-07-08,1.250016,0.705090,1.208927
2020-07-09,1.258489,0.675380,1.195702
2020-07-10,1.255111,0.696123,1.211422
2020-07-13,1.218206,0.696286,1.212822
2020-07-14,1.226634,0.718928,1.238126
2020-07-15,1.225562,0.728006,1.244657
2020-07-16,1.201736,0.722274,1.241850
2020-07-17,1.195865,0.709770,1.244771
2020-07-20,1.244319,0.692936,1.243481
2020-07-21,1.227415,0.727133,1.253545
2020-07-22,1.243891,0.709996,1.255716
2020-07-23,1.188382,0.711460,1.243818
2020-07-24,1.181406,0.707050,1.240601
2020-07-27,1.197221,0.717394,1.249760
2020-07-28,1.185759,0.708878,1.245462
2020-07-29,1.198454,0.716649,1.260932
2020-07-30,1.198646,0.680600,1.249258
2020-07-31,1.213473,0.684005,1.254412
2020-08-03,1.277201,0.686763,1.262022
2020-08-04,1.259937,0.706313,1.268736
2020-08-05,1.258357,0.712460,1.280926
2020-08-06,1.280056,0.709040,1.285507
2020-08-07,1.256485,0.705783,1.289090
2020-08-10,1.234418,0.722957,1.298051
2020-08-11,1.204614,0.730390,1.291284
2020-08-12,1.238946,0.730225,1.309833
2020-08-13,1.237857,0.712115,1.304531
2020-08-14,1.238874,0.715254,1.306249
2020-08-17,1.246191,0.705921,1.306042
2020-08-18,1.253577,0.702436,1.303565
2020-08-19,1.246626,0.694612,1.297459
2020-08-20,1.275207,0.683936,1.298442
2020-08-21,1.271313,0.678785,1.308038
2020-08-24,1.276126,0.698523,1.321985
2020-08-25,1.290629,0.675993,1.323375
2020-08-26,1.317484,0.661452,1.324253
2020-08-27,1.345918,0.656973,1.330388
2020-08-28,1.358512,0.672493,1.343165
2020-08-31,1.343134,0.659982,1.335992
2020-09-01,1.356563,0.651500,1.345966
2020-09-02,1.378455,0.647523,1.371130
2020-09-03,1.288323,0.646200,1.329818
2020-09-04,1.271518,0.645704,1.327333
2020-09-08,1.199486,0.630660,1.291424
2020-09-09,1.249278,0.626849,1.316931
2020-09-10,1.213336,0.610957,1.294182
2020-09-11,1.204796,0.609304,1.300293
2020-09-14,1.214945,0.605328,1.315404
2020-09-15,1.233398,0.598854,1.311071
2020-09-16,1.210078,0.623756,1.308519
2020-09-17,1.196883,0.623591,1.302349
2020-09-18,1.180184,0.613445,1.291830
2020-09-21,1.194450,0.600780,1.270778
2020-09-22,1.222164,0.585751,1.274902
2020-09-23,1.180398,0.566648,1.244019
2020-09-24,1.195369,0.565494,1.253958
2020-09-25,1.223562,0.570742,1.271161
2020-09-28,1.234490,0.581676,1.289116
2020-09-29,1.221834,0.564456,1.282698
2020-09-30,1.239823,0.565279,1.297839
2020-10-01,1.251369,0.554137,1.293089
2020-10-02,1.212228,0.543859,1.287899
2020-10-05,1.242344,0.560523,1.310277
