Date,Markowitz MVO,Random Forest,Equal Weight
2019-07-15,-0.002460,0.003714,-0.000810
2019-07-16,-0.001549,-0.002350,-0.001206
2019-07-17,-0.004060,-0.005315,-0.005592
2019-07-18,0.003538,0.002166,0.002634
2019-07-19,-0.005533,-0.010782,-0.006780
2019-07-22,0.008628,-0.004066,0.001775
2019-07-23,0.010531,0.000337,0.012915
2019-07-24,0.002625,-0.000919,-0.003558
2019-07-25,-0.007447,-0.000049,-0.004988
2019-07-26,0.007877,0.010672,0.006492
2019-07-29,-0.000592,0.006363,0.003472
2019-07-30,-0.003174,-0.001202,-0.001671
2019-07-31,-0.020320,-0.013623,-0.015227
2019-08-01,-0.000745,-0.007305,-0.013482
2019-08-02,-0.006256,-0.002300,-0.006637
2019-08-05,-0.028059,-0.023733,-0.025848
2019-08-06,0.012855,0.007339,0.009935
2019-08-07,0.000077,0.001577,0.000796
2019-08-08,0.021021,0.014839,0.016182
2019-08-09,-0.005898,-0.002113,-0.006799
2019-08-12,-0.011808,-0.006844,-0.010314
2019-08-13,0.014981,0.020144,0.016037
2019-08-14,-0.031104,-0.018575,-0.028141
2019-08-15,0.002567,0.005133,0.002918
2019-08-16,0.019096,0.011644,0.017562
2019-08-19,0.014422,0.007008,0.013187
2019-08-20,-0.011177,-0.011430,-0.011374
2019-08-21,0.008337,0.005004,0.006965
2019-08-22,-0.001454,-0.004140,-0.000990
2019-08-23,-0.027637,-0.023463,-0.027904
2019-08-26,0.011635,0.012015,0.010479
2019-08-27,-0.003576,-0.002646,-0.004912
2019-08-28,0.003900,0.012309,0.007256
2019-08-29,0.017187,0.007946,0.013882
2019-08-30,0.001240,0.003381,0.003113
2019-09-03,-0.007998,-0.005451,-0.006928
2019-09-04,0.010318,0.005811,0.010190
2019-09-05,0.012798,0.010215,0.013603
2019-09-06,-0.001382,0.003545,0.001478
2019-09-09,-0.002247,-0.002622,0.002196
2019-09-10,-0.004724,0.008335,0.005880
2019-09-11,0.001069,0.012431,0.008071
2019-09-12,0.010606,-0.001409,0.002486
2019-09-13,0.003784,-0.004993,0.001060
2019-09-16,-0.005998,-0.005195,-0.005159
2019-09-17,0.006823,0.003592,0.002752
2019-09-18,0.004091,0.002119,0.001017
2019-09-19,0.008251,0.000069,-0.000967
2019-09-20,-0.007891,0.000887,-0.004736
2019-09-23,-0.000552,-0.002360,0.000195
2019-09-24,-0.010739,-0.002009,-0.008957
2019-09-25,0.009892,-0.000658,0.005321
2019-09-26,0.000499,-0.003255,-0.003215
2019-09-27,-0.006750,-0.001061,-0.002662
2019-09-30,0.004739,0.006794,0.003464
2019-10-01,-0.012936,-0.021521,-0.012072
2019-10-02,-0.016705,-0.024368,-0.015644
2019-10-03,0.007871,0.009991,0.006854
2019-10-04,0.015537,0.014284,0.014754
2019-10-07,-0.006090,-0.010209,-0.001790
2019-10-08,-0.014035,-0.017747,-0.016186
2019-10-09,0.011868,0.009544,0.007424
2019-10-10,0.006509,0.012283,0.009618
2019-10-11,0.004593,0.010589,0.011523
2019-10-14,-0.000662,0.001334,-0.001426
2019-10-15,0.013488,0.006283,0.017374
2019-10-16,-0.003598,-0.014621,-0.001886
2019-10-17,-0.000830,-0.000094,0.005221
2019-10-18,-0.004362,-0.004463,-0.004811
2019-10-21,0.013345,0.012705,0.009425
2019-10-22,0.001374,0.004521,0.002872
2019-10-23,0.006267,0.008314,0.006659
2019-10-24,0.011066,-0.008796,-0.000488
2019-10-25,0.000008,0.003051,0.006586
2019-10-28,0.003286,-0.007404,0.001880
2019-10-29,-0.002657,-0.001887,-0.000315
2019-10-30,0.007578,-0.006855,0.004728
2019-10-31,-0.005719,-0.003501,-0.004193
2019-11-01,0.005129,0.025036,0.009984
2019-11-04,-0.002591,0.022371,0.005199
2019-11-05,-0.003124,0.014237,-0.002498
2019-11-06,0.004272,-0.015894,0.001279
2019-11-07,0.000288,0.018137,0.006045
2019-11-08,0.005432,-0.018119,0.000219
2019-11-11,-0.000613,-0.004102,-0.002998
2019-11-12,0.000047,-0.012243,-0.000321
2019-11-13,0.003729,-0.006778,0.001251
2019-11-14,0.004070,-0.003951,0.000775
2019-11-15,0.007169,0.008928,0.008905
2019-11-18,0.006493,-0.008368,0.003658
2019-11-19,0.001159,-0.008036,-0.001738
2019-11-20,-0.000343,0.001884,-0.001190
2019-11-21,-0.003990,0.019678,0.000508
2019-11-22,0.001391,-0.002846,0.001758
2019-11-25,0.006705,-0.005555,0.008707
2019-11-26,0.007613,-0.000586,0.001872
2019-11-27,0.000858,0.000021,0.002366
2019-11-29,-0.004025,-0.006445,-0.003329
2019-12-02,-0.007071,0.002031,-0.009645
2019-12-03,-0.002348,-0.006598,-0.006301
2019-12-04,0.009341,0.010001,0.008921
2019-12-05,0.002096,-0.001665,0.003513
2019-12-06,0.008159,0.014092,0.010119
2019-12-09,-0.001271,0.001229,-0.003374
2019-12-10,-0.001768,-0.006188,-0.000657
2019-12-11,-0.000567,-0.001225,0.003202
2019-12-12,0.009613,0.016664,0.011229
2019-12-13,0.002083,-0.013893,-0.000922
2019-12-16,0.003493,0.009832,0.005884
2019-12-17,-0.002877,-0.002594,0.001980
2019-12-18,-0.001814,0.000609,-0.001933
2019-12-19,0.003371,-0.006205,0.003629
2019-12-20,0.006206,0.010473,0.006665
2019-12-23,-0.001481,0.002351,0.000978
2019-12-24,0.001518,-0.003656,-0.000754
2019-12-26,0.006923,0.001476,0.005110
2019-12-27,0.002683,-0.002018,0.000182
2019-12-30,-0.006672,-0.005738,-0.004818
2019-12-31,0.002769,0.003966,0.003843
2020-01-02,0.004359,0.013628,0.006691
2020-01-03,-0.008449,-0.006682,-0.010415
2020-01-06,0.001955,0.006699,0.001323
2020-01-07,-0.006153,-0.008049,-0.004181
2020-01-08,0.012045,-0.013334,0.006132
2020-01-09,0.009657,0.007160,0.007319
2020-01-10,0.000258,-0.007709,-0.000944
2020-01-13,0.011072,0.010630,0.009717
2020-01-14,-0.006739,-0.008785,-0.003567
2020-01-15,0.008919,-0.000011,0.003321
2020-01-16,0.011609,-0.002667,0.009437
2020-01-17,0.005351,-0.002688,0.003858
2020-01-21,-0.001135,-0.012160,-0.004418
2020-01-22,-0.003432,-0.006443,-0.002406
2020-01-23,0.003606,-0.004474,0.001087
2020-01-24,-0.004389,-0.005786,-0.008166
2020-01-27,-0.015750,-0.022677,-0.017363
2020-01-28,0.013852,-0.000784,0.011469
2020-01-29,0.007379,-0.007084,-0.001254
2020-01-30,0.008941,0.009517,0.006939
2020-01-31,-0.024152,-0.040951,-0.024747
2020-02-03,0.009566,-0.021255,0.001484
2020-02-04,0.022552,-0.010164,0.016030
2020-02-05,0.007289,0.040547,0.015353
2020-02-06,0.008527,-0.012058,0.001193
2020-02-07,-0.005404,-0.006189,-0.007568
2020-02-10,0.011367,-0.008482,0.007446
2020-02-11,-0.007565,0.009419,0.000820
2020-02-12,0.007881,0.011348,0.008674
2020-02-13,0.000458,-0.005041,-0.000309
2020-02-14,0.006034,-0.003202,0.004952
2020-02-18,0.000689,-0.011236,-0.003764
2020-02-19,0.003696,0.006626,0.009184
2020-02-20,-0.004256,-0.006219,-0.004999
2020-02-21,-0.014534,-0.010927,-0.008808
2020-02-24,-0.042169,-0.046511,-0.037283
2020-02-25,-0.028991,-0.039054,-0.031490
2020-02-26,0.004253,-0.020726,-0.000412
2020-02-27,-0.059751,-0.061186,-0.048926
2020-02-28,0.001165,0.027006,-0.002679
2020-03-02,0.061431,0.046502,0.046534
2020-03-03,-0.025973,-0.043925,-0.026137
2020-03-04,0.050256,0.024540,0.047225
2020-03-05,-0.031094,-0.045017,-0.035005
2020-03-06,-0.020843,-0.048061,-0.021420
2020-03-09,-0.070824,-0.126468,-0.082540
2020-03-10,0.048996,0.036577,0.043634
2020-03-11,-0.051592,-0.038606,-0.048038
2020-03-12,-0.091059,-0.115653,-0.096621
2020-03-13,0.116829,0.032934,0.097952
2020-03-16,-0.136202,-0.105396,-0.118989
2020-03-17,0.073004,0.067544,0.059288
2020-03-18,-0.038417,-0.099068,-0.056321
2020-03-19,-0.017688,0.029858,-0.004582
2020-03-20,-0.047758,-0.048565,-0.051668
2020-03-23,-0.020435,-0.036873,-0.031181
2020-03-24,0.088446,0.117269,0.095379
2020-03-25,0.000469,0.047387,0.020230
2020-03-26,0.062630,0.043016,0.060535
2020-03-27,-0.019892,-0.042987,-0.032469
2020-03-30,0.049383,0.017554,0.039944
2020-03-31,-0.021511,0.008221,-0.012276
2020-04-01,-0.036154,-0.011825,-0.045709
2020-04-02,0.020497,0.072228,0.035113
2020-04-03,-0.009253,-0.028948,-0.019520
2020-04-06,0.071732,0.031834,0.061880
2020-04-07,-0.010829,0.018183,0.001010
2020-04-08,0.009981,0.059118,0.038970
2020-04-09,0.000060,-0.015553,0.012364
2020-04-13,0.002238,-0.008849,-0.020036
2020-04-14,0.048298,-0.006155,0.025165
2020-04-15,-0.010533,-0.045805,-0.018860
2020-04-16,0.029579,-0.031204,0.007117
2020-04-17,0.008773,0.094838,0.025904
2020-04-20,-0.020020,-0.046312,-0.022456
2020-04-21,-0.042237,-0.006189,-0.026929
2020-04-22,0.033401,0.027793,0.015970
2020-04-23,-0.012176,0.029047,0.003525
2020-04-24,0.018094,0.006398,0.011097
2020-04-27,-0.002868,0.004463,0.014523
2020-04-28,-0.024662,0.022081,-0.002989
2020-04-29,0.043896,0.051557,0.018669
2020-04-30,0.009982,-0.020627,-0.012039
2020-05-01,-0.026233,-0.071324,-0.027054
2020-05-04,0.024166,0.037155,0.002821
2020-05-05,0.010679,-0.000833,0.006393
2020-05-06,0.009799,-0.018753,-0.009513
2020-05-07,0.005790,0.005345,0.006409
2020-05-08,0.005865,0.042073,0.023422
2020-05-11,0.011092,-0.009622,-0.005632
2020-05-12,-0.022912,-0.016854,-0.024393
2020-05-13,-0.015238,-0.049008,-0.020015
2020-05-14,0.004330,0.008418,0.014874
2020-05-15,0.014463,-0.006952,0.003257
2020-05-18,0.009509,0.073740,0.037712
2020-05-19,-0.006946,-0.031029,-0.017593
2020-05-20,0.013775,0.030391,0.018393
2020-05-21,-0.012084,-0.017410,-0.009885
2020-05-22,0.000436,0.000969,0.002132
2020-05-26,-0.010628,0.027743,0.019583
2020-05-27,0.001321,0.007554,0.018527
2020-05-28,-0.002258,-0.024539,-0.000563
2020-05-29,0.010147,0.010450,0.002151
2020-06-01,-0.002294,0.015464,0.005083
2020-06-02,0.011312,0.021489,0.010330
2020-06-03,0.002431,0.038438,0.018105
2020-06-04,-0.013251,-0.002385,-0.003138
2020-06-05,0.023128,0.074651,0.030185
2020-06-08,0.006178,0.029613,0.007121
2020-06-09,0.007616,-0.021652,-0.006630
2020-06-10,0.036420,-0.052328,-0.004598
2020-06-11,-0.055194,-0.089316,-0.064589
2020-06-12,0.007861,0.020266,0.014127
2020-06-15,0.006371,-0.000928,0.008402
2020-06-16,0.024210,0.021826,0.019015
2020-06-17,0.003455,-0.031761,-0.006353
2020-06-18,0.010651,0.006106,-0.000305
2020-06-19,-0.005977,-0.019888,-0.009035
2020-06-22,0.027395,0.008642,0.004425
2020-06-23,0.006658,0.005105,0.002967
2020-06-24,-0.020363,-0.046837,-0.027124
2020-06-25,0.012557,0.014539,0.018613
2020-06-26,-0.020219,-0.034246,-0.031152
2020-06-29,0.010690,0.016515,0.017478
2020-06-30,0.025228,0.008939,0.014267
2020-07-01,0.005261,-0.022844,0.000429
2020-07-02,0.007032,0.008429,0.006488
2020-07-06,0.021674,0.007008,0.016487
2020-07-07,-0.011063,-0.026248,-0.011159
2020-07-08,0.021848,-0.002315,0.008448
2020-07-09,0.006778,-0.042137,-0.010939
2020-07-10,-0.002685,0.030713,0.013147
2020-07-13,-0.029403,0.000234,0.001156
2020-07-14,0.006918,0.032518,0.020863
2020-07-15,-0.000874,0.012627,0.005275
2020-07-16,-0.019441,-0.007873,-0.002256
2020-07-17,-0.004885,-0.017313,0.002353
2020-07-20,0.040518,-0.023717,-0.001037
2020-07-21,-0.013585,0.049350,0.008094
2020-07-22,0.013424,-0.023568,0.001732
2020-07-23,-0.044625,0.002062,-0.009475
2020-07-24,-0.005871,-0.006198,-0.002586
2020-07-27,0.013387,0.014629,0.007383
2020-07-28,-0.009574,-0.011870,-0.003439
2020-07-29,0.010707,0.010961,0.012421
2020-07-30,0.000160,-0.050301,-0.009258
2020-07-31,0.012369,0.005003,0.004126
2020-08-03,0.052517,0.004032,0.006067
2020-08-04,-0.013517,0.028466,0.005320
2020-08-05,-0.001254,0.008704,0.009608
2020-08-06,0.017244,-0.004801,0.003576
2020-08-07,-0.018414,-0.004593,0.002788
2020-08-10,-0.017562,0.024333,0.006951
2020-08-11,-0.024144,0.010282,-0.005213
2020-08-12,0.028501,-0.000227,0.014365
